Bid_value,Collusive_competitor,Consortium,Tender,Date,Winner,Number_bids,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST
35178.75,1.0,0.0,292,1109635200,1.0,3,0.1774,0.3573,0.0233,1.4142,0.0,1.7055,0.6013
19446.0,1.0,0.0,293,1109635200,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2119681.25,1.0,1.0,294,1109894400,1.0,6,0.0132,0.0259,0.0259,1.4443,-1.875,-0.9682,0.6667
2174639.05,1.0,2.0,294,1109894400,0.0,6,0.0132,0.0259,0.0259,1.4443,-1.875,-0.9682,0.6667
2174639.05,1.0,2.0,294,1109894400,0.0,6,0.0132,0.0259,0.0259,1.4443,-1.875,-0.9682,0.6667
2174639.05,1.0,2.0,294,1109894400,0.0,6,0.0132,0.0259,0.0259,1.4443,-1.875,-0.9682,0.6667
2174639.05,1.0,2.0,294,1109894400,0.0,6,0.0132,0.0259,0.0259,1.4443,-1.875,-0.9682,0.6667
2119681.25,1.0,1.0,294,1109894400,1.0,6,0.0132,0.0259,0.0259,1.4443,-1.875,-0.9682,0.6667
1811652.65,1.0,0.0,295,1111104000,0.0,5,0.0246,0.0665,0.0294,1.1859,-0.2098,-0.2949,0.2416
1759963.7,1.0,0.0,295,1111104000,1.0,5,0.0246,0.0665,0.0294,1.1859,-0.2098,-0.2949,0.2416
1812408.5,1.0,0.0,295,1111104000,0.0,5,0.0246,0.0665,0.0294,1.1859,-0.2098,-0.2949,0.2416
1852824.1,1.0,0.0,295,1111104000,0.0,5,0.0246,0.0665,0.0294,1.1859,-0.2098,-0.2949,0.2416
1877012.6,1.0,0.0,295,1111104000,0.0,5,0.0246,0.0665,0.0294,1.1859,-0.2098,-0.2949,0.2416
310078.35,0.0,0.0,296,1113955200,1.0,12,0.1303,0.4982,0.0901,1.3243,-0.8464,0.6168,0.2307
364549.75,0.0,0.0,296,1113955200,0.0,12,0.1303,0.4982,0.0901,1.3243,-0.8464,0.6168,0.2307
382814.75,0.0,0.0,296,1113955200,0.0,12,0.1303,0.4982,0.0901,1.3243,-0.8464,0.6168,0.2307
464554.4,0.0,0.0,296,1113955200,0.0,12,0.1303,0.4982,0.0901,1.3243,-0.8464,0.6168,0.2307
345839.3,0.0,0.0,296,1113955200,0.0,12,0.1303,0.4982,0.0901,1.3243,-0.8464,0.6168,0.2307
445698.55,0.0,1.0,296,1113955200,0.0,12,0.1303,0.4982,0.0901,1.3243,-0.8464,0.6168,0.2307
402397.1,0.0,0.0,296,1113955200,0.0,12,0.1303,0.4982,0.0901,1.3243,-0.8464,0.6168,0.2307
344364.1,0.0,0.0,296,1113955200,0.0,12,0.1303,0.4982,0.0901,1.3243,-0.8464,0.6168,0.2307
338022.15,0.0,0.0,296,1113955200,0.0,12,0.1303,0.4982,0.0901,1.3243,-0.8464,0.6168,0.2307
350991.2,0.0,0.0,296,1113955200,0.0,12,0.1303,0.4982,0.0901,1.3243,-0.8464,0.6168,0.2307
359319.45,0.0,0.0,296,1113955200,0.0,12,0.1303,0.4982,0.0901,1.3243,-0.8464,0.6168,0.2307
445698.55,0.0,1.0,296,1113955200,0.0,12,0.1303,0.4982,0.0901,1.3243,-0.8464,0.6168,0.2307
259824.4,0.0,0.0,297,1114128000,0.0,9,0.1087,0.3786,0.0352,0.3375,0.1319,0.8766,0.3473
231910.3,0.0,0.0,297,1114128000,0.0,9,0.1087,0.3786,0.0352,0.3375,0.1319,0.8766,0.3473
223417.4,0.0,0.0,297,1114128000,1.0,9,0.1087,0.3786,0.0352,0.3375,0.1319,0.8766,0.3473
289333.7,0.0,0.0,297,1114128000,0.0,9,0.1087,0.3786,0.0352,0.3375,0.1319,0.8766,0.3473
307999.1,0.0,0.0,297,1114128000,0.0,9,0.1087,0.3786,0.0352,0.3375,0.1319,0.8766,0.3473
231286.2,0.0,0.0,297,1114128000,0.0,9,0.1087,0.3786,0.0352,0.3375,0.1319,0.8766,0.3473
246345.9,0.0,0.0,297,1114128000,0.0,9,0.1087,0.3786,0.0352,0.3375,0.1319,0.8766,0.3473
258100.1,0.0,0.0,297,1114128000,0.0,9,0.1087,0.3786,0.0352,0.3375,0.1319,0.8766,0.3473
253789.65,0.0,0.0,297,1114128000,0.0,9,0.1087,0.3786,0.0352,0.3375,0.1319,0.8766,0.3473
334908.25,0.0,0.0,298,1114732800,0.0,5,0.0797,0.2034,0.0065,0.081,-1.8721,0.0427,0.3681
332750.3,0.0,0.0,298,1114732800,1.0,5,0.0797,0.2034,0.0065,0.081,-1.8721,0.0427,0.3681
374821.9,0.0,0.0,298,1114732800,0.0,5,0.0797,0.2034,0.0065,0.081,-1.8721,0.0427,0.3681
400422.65,0.0,0.0,298,1114732800,0.0,5,0.0797,0.2034,0.0065,0.081,-1.8721,0.0427,0.3681
373533.4,0.0,0.0,298,1114732800,0.0,5,0.0797,0.2034,0.0065,0.081,-1.8721,0.0427,0.3681
1639807.85,0.0,0.0,299,1114732800,0.0,5,0.0171,0.041,0.0101,11.0486,-2.0479,-0.6272,0.3805
1601203.15,0.0,0.0,299,1114732800,0.0,5,0.0171,0.041,0.0101,11.0486,-2.0479,-0.6272,0.3805
1635940.7,0.0,0.0,299,1114732800,0.0,5,0.0171,0.041,0.0101,11.0486,-2.0479,-0.6272,0.3805
1585261.1,0.0,0.0,299,1114732800,1.0,5,0.0171,0.041,0.0101,11.0486,-2.0479,-0.6272,0.3805
1650191.25,0.0,0.0,299,1114732800,0.0,5,0.0171,0.041,0.0101,11.0486,-2.0479,-0.6272,0.3805
42593.45,0.0,0.0,300,1115337600,0.0,4,0.0633,0.1553,0.0305,0.0241,0.766,1.0222,0.3039
41334.55,0.0,0.0,300,1115337600,1.0,4,0.0633,0.1553,0.0305,0.0241,0.766,1.0222,0.3039
47752.9,0.0,0.0,300,1115337600,0.0,4,0.0633,0.1553,0.0305,0.0241,0.766,1.0222,0.3039
44212.85,0.0,0.0,300,1115337600,0.0,4,0.0633,0.1553,0.0305,0.0241,0.766,1.0222,0.3039
882596.55,0.0,0.0,301,1115769600,0.0,8,0.0626,0.1801,0.0247,2.2336,-1.7296,0.2323,0.256
903700.1,0.0,1.0,301,1115769600,0.0,8,0.0626,0.1801,0.0247,2.2336,-1.7296,0.2323,0.256
864444.4,0.0,0.0,301,1115769600,0.0,8,0.0626,0.1801,0.0247,2.2336,-1.7296,0.2323,0.256
977462.6,0.0,2.0,301,1115769600,0.0,8,0.0626,0.1801,0.0247,2.2336,-1.7296,0.2323,0.256
903700.1,0.0,1.0,301,1115769600,0.0,8,0.0626,0.1801,0.0247,2.2336,-1.7296,0.2323,0.256
843595.85,0.0,0.0,301,1115769600,1.0,8,0.0626,0.1801,0.0247,2.2336,-1.7296,0.2323,0.256
995547.5,0.0,0.0,301,1115769600,0.0,8,0.0626,0.1801,0.0247,2.2336,-1.7296,0.2323,0.256
977462.6,0.0,2.0,301,1115769600,0.0,8,0.0626,0.1801,0.0247,2.2336,-1.7296,0.2323,0.256
682336.25,0.0,0.0,302,1116547200,0.0,4,0.0304,0.0687,0.0054,0.1043,1.1923,1.3168,0.422
696375.35,0.0,0.0,302,1116547200,0.0,4,0.0304,0.0687,0.0054,0.1043,1.1923,1.3168,0.422
725325.7,0.0,0.0,302,1116547200,0.0,4,0.0304,0.0687,0.0054,0.1043,1.1923,1.3168,0.422
678700.0,0.0,0.0,302,1116547200,1.0,4,0.0304,0.0687,0.0054,0.1043,1.1923,1.3168,0.422
698958.85,0.0,0.0,303,1116979200,0.0,11,0.0533,0.1685,0.0447,1.1484,-0.2973,-1.0608,0.4005
712102.2,0.0,0.0,303,1116979200,0.0,11,0.0533,0.1685,0.0447,1.1484,-0.2973,-1.0608,0.4005
609421.65,0.0,1.0,303,1116979200,1.0,11,0.0533,0.1685,0.0447,1.1484,-0.2973,-1.0608,0.4005
689936.6,0.0,3.0,303,1116979200,0.0,11,0.0533,0.1685,0.0447,1.1484,-0.2973,-1.0608,0.4005
678547.1,0.0,2.0,303,1116979200,0.0,11,0.0533,0.1685,0.0447,1.1484,-0.2973,-1.0608,0.4005
689936.6,0.0,3.0,303,1116979200,0.0,11,0.0533,0.1685,0.0447,1.1484,-0.2973,-1.0608,0.4005
609421.65,0.0,1.0,303,1116979200,1.0,11,0.0533,0.1685,0.0447,1.1484,-0.2973,-1.0608,0.4005
689936.6,0.0,3.0,303,1116979200,0.0,11,0.0533,0.1685,0.0447,1.1484,-0.2973,-1.0608,0.4005
689936.6,0.0,3.0,303,1116979200,0.0,11,0.0533,0.1685,0.0447,1.1484,-0.2973,-1.0608,0.4005
636674.6,0.0,0.0,303,1116979200,0.0,11,0.0533,0.1685,0.0447,1.1484,-0.2973,-1.0608,0.4005
678547.1,0.0,2.0,303,1116979200,0.0,11,0.0533,0.1685,0.0447,1.1484,-0.2973,-1.0608,0.4005
630148.65,0.0,0.0,304,1117238400,0.0,8,0.0362,0.1059,0.0398,0.2544,-0.1615,-0.9218,0.3889
606042.15,0.0,0.0,304,1117238400,1.0,8,0.0362,0.1059,0.0398,0.2544,-0.1615,-0.9218,0.3889
669587.3,0.0,0.0,304,1117238400,0.0,8,0.0362,0.1059,0.0398,0.2544,-0.1615,-0.9218,0.3889
669261.25,0.0,0.0,304,1117238400,0.0,8,0.0362,0.1059,0.0398,0.2544,-0.1615,-0.9218,0.3889
635227.35,0.0,0.0,304,1117238400,0.0,8,0.0362,0.1059,0.0398,0.2544,-0.1615,-0.9218,0.3889
670229.1,0.0,0.0,304,1117238400,0.0,8,0.0362,0.1059,0.0398,0.2544,-0.1615,-0.9218,0.3889
651114.5,0.0,0.0,304,1117238400,0.0,8,0.0362,0.1059,0.0398,0.2544,-0.1615,-0.9218,0.3889
663099.2,0.0,0.0,304,1117238400,0.0,8,0.0362,0.1059,0.0398,0.2544,-0.1615,-0.9218,0.3889
633483.15,0.0,0.0,305,1117411200,0.0,8,0.1733,0.6366,0.1467,3.2365,-1.3013,-0.1282,0.2378
500160.85,0.0,0.0,305,1117411200,0.0,8,0.1733,0.6366,0.1467,3.2365,-1.3013,-0.1282,0.2378
498536.6,0.0,0.0,305,1117411200,0.0,8,0.1733,0.6366,0.1467,3.2365,-1.3013,-0.1282,0.2378
619826.05,0.0,0.0,305,1117411200,0.0,8,0.1733,0.6366,0.1467,3.2365,-1.3013,-0.1282,0.2378
577351.45,0.0,0.0,305,1117411200,0.0,8,0.1733,0.6366,0.1467,3.2365,-1.3013,-0.1282,0.2378
711508.25,0.0,0.0,305,1117411200,0.0,8,0.1733,0.6366,0.1467,3.2365,-1.3013,-0.1282,0.2378
434758.35,0.0,0.0,305,1117411200,1.0,8,0.1733,0.6366,0.1467,3.2365,-1.3013,-0.1282,0.2378
708141.96,0.0,0.0,305,1117411200,0.0,8,0.1733,0.6366,0.1467,3.2365,-1.3013,-0.1282,0.2378
512263.7,0.0,0.0,306,1117584000,0.0,8,0.0536,0.2037,0.067,1.3785,1.5623,0.3856,0.2244
528291.25,0.0,0.0,306,1117584000,0.0,8,0.0536,0.2037,0.067,1.3785,1.5623,0.3856,0.2244
466469.65,0.0,0.0,306,1117584000,1.0,8,0.0536,0.2037,0.067,1.3785,1.5623,0.3856,0.2244
506415.1,0.0,0.0,306,1117584000,0.0,8,0.0536,0.2037,0.067,1.3785,1.5623,0.3856,0.2244
517374.15,0.0,0.0,306,1117584000,0.0,8,0.0536,0.2037,0.067,1.3785,1.5623,0.3856,0.2244
561490.2,0.0,0.0,306,1117584000,0.0,8,0.0536,0.2037,0.067,1.3785,1.5623,0.3856,0.2244
497725.86,0.0,1.0,306,1117584000,0.0,8,0.0536,0.2037,0.067,1.3785,1.5623,0.3856,0.2244
497725.86,0.0,1.0,306,1117584000,0.0,8,0.0536,0.2037,0.067,1.3785,1.5623,0.3856,0.2244
221769.65,0.0,0.0,307,1118793600,1.0,6,0.1118,0.3312,0.0288,0.0473,-1.314,0.3121,0.2465
244347.3,0.0,0.0,307,1118793600,0.0,6,0.1118,0.3312,0.0288,0.0473,-1.314,0.3121,0.2465
295223.2,0.0,0.0,307,1118793600,0.0,6,0.1118,0.3312,0.0288,0.0473,-1.314,0.3121,0.2465
261109.7,0.0,0.0,307,1118793600,0.0,6,0.1118,0.3312,0.0288,0.0473,-1.314,0.3121,0.2465
228150.45,0.0,0.0,307,1118793600,0.0,6,0.1118,0.3312,0.0288,0.0473,-1.314,0.3121,0.2465
276336.35,0.0,0.0,307,1118793600,0.0,6,0.1118,0.3312,0.0288,0.0473,-1.314,0.3121,0.2465
3314293.7,0.0,0.0,308,1119571200,0.0,8,0.0599,0.1572,0.0507,3.3557,-1.6343,0.3169,0.3028
2946765.45,0.0,1.0,308,1119571200,1.0,8,0.0599,0.1572,0.0507,3.3557,-1.6343,0.3169,0.3028
3096046.35,0.0,2.0,308,1119571200,0.0,8,0.0599,0.1572,0.0507,3.3557,-1.6343,0.3169,0.3028
3410032.05,0.0,3.0,308,1119571200,0.0,8,0.0599,0.1572,0.0507,3.3557,-1.6343,0.3169,0.3028
2946765.45,0.0,1.0,308,1119571200,1.0,8,0.0599,0.1572,0.0507,3.3557,-1.6343,0.3169,0.3028
3096046.35,0.0,2.0,308,1119571200,0.0,8,0.0599,0.1572,0.0507,3.3557,-1.6343,0.3169,0.3028
3096046.35,0.0,2.0,308,1119571200,0.0,8,0.0599,0.1572,0.0507,3.3557,-1.6343,0.3169,0.3028
3410032.05,0.0,3.0,308,1119571200,0.0,8,0.0599,0.1572,0.0507,3.3557,-1.6343,0.3169,0.3028
449031.9,0.0,0.0,309,1121385600,0.0,11,0.1136,0.4116,0.0416,2.4374,0.1852,0.948,0.3053
554787.75,0.0,0.0,309,1121385600,0.0,11,0.1136,0.4116,0.0416,2.4374,0.1852,0.948,0.3053
411479.6,0.0,0.0,309,1121385600,0.0,11,0.1136,0.4116,0.0416,2.4374,0.1852,0.948,0.3053
439436.25,0.0,0.0,309,1121385600,0.0,11,0.1136,0.4116,0.0416,2.4374,0.1852,0.948,0.3053
433460.7,0.0,0.0,309,1121385600,0.0,11,0.1136,0.4116,0.0416,2.4374,0.1852,0.948,0.3053
557669.3,0.0,0.0,309,1121385600,0.0,11,0.1136,0.4116,0.0416,2.4374,0.1852,0.948,0.3053
395062.0,0.0,0.0,309,1121385600,1.0,11,0.1136,0.4116,0.0416,2.4374,0.1852,0.948,0.3053
436364.25,0.0,0.0,309,1121385600,0.0,11,0.1136,0.4116,0.0416,2.4374,0.1852,0.948,0.3053
463685.0,0.0,0.0,309,1121385600,0.0,11,0.1136,0.4116,0.0416,2.4374,0.1852,0.948,0.3053
462928.55,0.0,0.0,309,1121385600,0.0,11,0.1136,0.4116,0.0416,2.4374,0.1852,0.948,0.3053
489066.75,0.0,0.0,309,1121385600,0.0,11,0.1136,0.4116,0.0416,2.4374,0.1852,0.948,0.3053
75145.7,0.0,0.0,310,1122595200,0.0,13,0.1035,0.5253,0.1605,0.27,1.0494,0.1315,0.2285
74663.65,0.0,0.0,310,1122595200,0.0,13,0.1035,0.5253,0.1605,0.27,1.0494,0.1315,0.2285
72367.45,0.0,0.0,310,1122595200,0.0,13,0.1035,0.5253,0.1605,0.27,1.0494,0.1315,0.2285
83385.7,0.0,0.0,310,1122595200,0.0,13,0.1035,0.5253,0.1605,0.27,1.0494,0.1315,0.2285
81145.45,0.0,0.0,310,1122595200,0.0,13,0.1035,0.5253,0.1605,0.27,1.0494,0.1315,0.2285
61832.65,0.0,0.0,310,1122595200,1.0,13,0.1035,0.5253,0.1605,0.27,1.0494,0.1315,0.2285
71754.15,0.0,0.0,310,1122595200,0.0,13,0.1035,0.5253,0.1605,0.27,1.0494,0.1315,0.2285
79177.45,0.0,0.0,310,1122595200,0.0,13,0.1035,0.5253,0.1605,0.27,1.0494,0.1315,0.2285
81307.95,0.0,0.0,310,1122595200,0.0,13,0.1035,0.5253,0.1605,0.27,1.0494,0.1315,0.2285
75739.65,0.0,0.0,310,1122595200,0.0,13,0.1035,0.5253,0.1605,0.27,1.0494,0.1315,0.2285
94311.95,0.0,0.0,310,1122595200,0.0,13,0.1035,0.5253,0.1605,0.27,1.0494,0.1315,0.2285
76143.15,0.0,0.0,310,1122595200,0.0,13,0.1035,0.5253,0.1605,0.27,1.0494,0.1315,0.2285
88326.7,0.0,0.0,310,1122595200,0.0,13,0.1035,0.5253,0.1605,0.27,1.0494,0.1315,0.2285
443221.6,0.0,2.0,311,1124841600,0.0,9,0.0863,0.3151,0.0984,1.8549,1.1421,-1.417,0.5144
458972.1,0.0,0.0,311,1124841600,0.0,9,0.0863,0.3151,0.0984,1.8549,1.1421,-1.417,0.5144
442229.55,0.0,1.0,311,1124841600,0.0,9,0.0863,0.3151,0.0984,1.8549,1.1421,-1.417,0.5144
411946.6,0.0,0.0,311,1124841600,0.0,9,0.0863,0.3151,0.0984,1.8549,1.1421,-1.417,0.5144
348994.7,0.0,0.0,311,1124841600,1.0,9,0.0863,0.3151,0.0984,1.8549,1.1421,-1.417,0.5144
443221.6,0.0,2.0,311,1124841600,0.0,9,0.0863,0.3151,0.0984,1.8549,1.1421,-1.417,0.5144
383335.75,0.0,0.0,311,1124841600,0.0,9,0.0863,0.3151,0.0984,1.8549,1.1421,-1.417,0.5144
450656.8,0.0,0.0,311,1124841600,0.0,9,0.0863,0.3151,0.0984,1.8549,1.1421,-1.417,0.5144
442229.55,0.0,1.0,311,1124841600,0.0,9,0.0863,0.3151,0.0984,1.8549,1.1421,-1.417,0.5144
203374.75,0.0,1.0,312,1124841600,0.0,7,0.1381,0.4702,0.0478,0.4249,1.5543,1.2301,0.3405
285360.6,0.0,0.0,312,1124841600,0.0,7,0.1381,0.4702,0.0478,0.4249,1.5543,1.2301,0.3405
228215.3,0.0,0.0,312,1124841600,0.0,7,0.1381,0.4702,0.0478,0.4249,1.5543,1.2301,0.3405
203374.75,0.0,1.0,312,1124841600,0.0,7,0.1381,0.4702,0.0478,0.4249,1.5543,1.2301,0.3405
194099.65,0.0,0.0,312,1124841600,1.0,7,0.1381,0.4702,0.0478,0.4249,1.5543,1.2301,0.3405
224281.45,0.0,0.0,312,1124841600,0.0,7,0.1381,0.4702,0.0478,0.4249,1.5543,1.2301,0.3405
242412.05,0.0,0.0,312,1124841600,0.0,7,0.1381,0.4702,0.0478,0.4249,1.5543,1.2301,0.3405
556825.15,0.0,0.0,313,1125014400,1.0,7,0.0438,0.1193,0.0155,0.3484,-1.1109,-0.5213,0.2872
597106.85,0.0,0.0,313,1125014400,0.0,7,0.0438,0.1193,0.0155,0.3484,-1.1109,-0.5213,0.2872
623254.7,0.0,1.0,313,1125014400,0.0,7,0.0438,0.1193,0.0155,0.3484,-1.1109,-0.5213,0.2872
594884.9,0.0,0.0,313,1125014400,0.0,7,0.0438,0.1193,0.0155,0.3484,-1.1109,-0.5213,0.2872
565453.05,0.0,0.0,313,1125014400,0.0,7,0.0438,0.1193,0.0155,0.3484,-1.1109,-0.5213,0.2872
607103.95,0.0,0.0,313,1125014400,0.0,7,0.0438,0.1193,0.0155,0.3484,-1.1109,-0.5213,0.2872
623254.7,0.0,1.0,313,1125014400,0.0,7,0.0438,0.1193,0.0155,0.3484,-1.1109,-0.5213,0.2872
1056202.8,0.0,0.0,314,1125619200,0.0,6,0.0487,0.1288,0.0483,3.5652,1.8034,1.3974,0.5
935685.85,0.0,1.0,314,1125619200,1.0,6,0.0487,0.1288,0.0483,3.5652,1.8034,1.3974,0.5
980900.45,0.0,2.0,314,1125619200,0.0,6,0.0487,0.1288,0.0483,3.5652,1.8034,1.3974,0.5
935685.85,0.0,1.0,314,1125619200,1.0,6,0.0487,0.1288,0.0483,3.5652,1.8034,1.3974,0.5
935685.85,0.0,1.0,314,1125619200,1.0,6,0.0487,0.1288,0.0483,3.5652,1.8034,1.3974,0.5
980900.45,0.0,2.0,314,1125619200,0.0,6,0.0487,0.1288,0.0483,3.5652,1.8034,1.3974,0.5
96985.25,0.0,0.0,315,1125619200,0.0,6,0.1391,0.3855,0.0218,0.0582,-1.9197,0.4696,0.3368
131498.5,0.0,0.0,315,1125619200,0.0,6,0.1391,0.3855,0.0218,0.0582,-1.9197,0.4696,0.3368
125117.3,0.0,0.0,315,1125619200,0.0,6,0.1391,0.3855,0.0218,0.0582,-1.9197,0.4696,0.3368
112903.6,0.0,0.0,315,1125619200,0.0,6,0.1391,0.3855,0.0218,0.0582,-1.9197,0.4696,0.3368
100884.7,0.0,0.0,315,1125619200,0.0,6,0.1391,0.3855,0.0218,0.0582,-1.9197,0.4696,0.3368
94912.9,0.0,0.0,315,1125619200,1.0,6,0.1391,0.3855,0.0218,0.0582,-1.9197,0.4696,0.3368
727263.65,0.0,0.0,316,1125619200,0.0,10,0.2039,0.8354,0.0373,0.1341,6.8527,2.5155,0.6112
426872.4,0.0,1.0,316,1125619200,0.0,10,0.2039,0.8354,0.0373,0.1341,6.8527,2.5155,0.6112
454393.25,0.0,0.0,316,1125619200,0.0,10,0.2039,0.8354,0.0373,0.1341,6.8527,2.5155,0.6112
434425.4,0.0,0.0,316,1125619200,0.0,10,0.2039,0.8354,0.0373,0.1341,6.8527,2.5155,0.6112
396244.0,0.0,0.0,316,1125619200,1.0,10,0.2039,0.8354,0.0373,0.1341,6.8527,2.5155,0.6112
519010.7,0.0,0.0,316,1125619200,0.0,10,0.2039,0.8354,0.0373,0.1341,6.8527,2.5155,0.6112
426872.4,0.0,1.0,316,1125619200,0.0,10,0.2039,0.8354,0.0373,0.1341,6.8527,2.5155,0.6112
456086.9,0.0,0.0,316,1125619200,0.0,10,0.2039,0.8354,0.0373,0.1341,6.8527,2.5155,0.6112
458736.6,0.0,0.0,316,1125619200,0.0,10,0.2039,0.8354,0.0373,0.1341,6.8527,2.5155,0.6112
411031.3,0.0,0.0,316,1125619200,0.0,10,0.2039,0.8354,0.0373,0.1341,6.8527,2.5155,0.6112
801338.1,0.0,0.0,317,1126051200,0.0,4,0.1688,0.4908,0.1665,3.5465,-0.9615,0.019,0.25
907505.4,0.0,0.0,317,1126051200,0.0,4,0.1688,0.4908,0.1665,3.5465,-0.9615,0.019,0.25
1024128.5,0.0,0.0,317,1126051200,0.0,4,0.1688,0.4908,0.1665,3.5465,-0.9615,0.019,0.25
686946.5,0.0,0.0,317,1126051200,1.0,4,0.1688,0.4908,0.1665,3.5465,-0.9615,0.019,0.25
501194.55,0.0,0.0,318,1126137600,0.0,7,0.127,0.4577,0.0507,0.5582,1.4257,0.9488,0.3397
343834.7,0.0,0.0,318,1126137600,1.0,7,0.127,0.4577,0.0507,0.5582,1.4257,0.9488,0.3397
382976.9,0.0,0.0,318,1126137600,0.0,7,0.127,0.4577,0.0507,0.5582,1.4257,0.9488,0.3397
425257.25,0.0,0.0,318,1126137600,0.0,7,0.127,0.4577,0.0507,0.5582,1.4257,0.9488,0.3397
410622.6,0.0,0.0,318,1126137600,0.0,7,0.127,0.4577,0.0507,0.5582,1.4257,0.9488,0.3397
412984.95,0.0,0.0,318,1126137600,0.0,7,0.127,0.4577,0.0507,0.5582,1.4257,0.9488,0.3397
361254.65,0.0,0.0,318,1126137600,0.0,7,0.127,0.4577,0.0507,0.5582,1.4257,0.9488,0.3397
455929.2,0.0,0.0,319,1126224000,0.0,8,0.0807,0.2503,0.0083,0.0231,-0.9456,0.4479,0.223
440677.95,0.0,0.0,319,1126224000,0.0,8,0.0807,0.2503,0.0083,0.0231,-0.9456,0.4479,0.223
437059.9,0.0,0.0,319,1126224000,1.0,8,0.0807,0.2503,0.0083,0.0231,-0.9456,0.4479,0.223
467363.55,0.0,0.0,319,1126224000,0.0,8,0.0807,0.2503,0.0083,0.0231,-0.9456,0.4479,0.223
510678.75,0.0,0.0,319,1126224000,0.0,8,0.0807,0.2503,0.0083,0.0231,-0.9456,0.4479,0.223
513255.25,0.0,0.0,319,1126224000,0.0,8,0.0807,0.2503,0.0083,0.0231,-0.9456,0.4479,0.223
484952.65,0.0,0.0,319,1126224000,0.0,8,0.0807,0.2503,0.0083,0.0231,-0.9456,0.4479,0.223
546451.0,0.0,0.0,319,1126224000,0.0,8,0.0807,0.2503,0.0083,0.0231,-0.9456,0.4479,0.223
1155972.95,0.0,0.0,320,1127433600,0.0,3,0.155,0.3672,0.237,10.617,0.0,-0.8281,0.3333
934532.9,0.0,0.0,320,1127433600,1.0,3,0.155,0.3672,0.237,10.617,0.0,-0.8281,0.3333
1277719.85,0.0,0.0,320,1127433600,0.0,3,0.155,0.3672,0.237,10.617,0.0,-0.8281,0.3333
245980.6,0.0,0.0,321,1127865600,1.0,6,0.0849,0.2602,0.0475,0.4919,-0.9239,-0.4341,0.2636
284191.5,0.0,0.0,321,1127865600,0.0,6,0.0849,0.2602,0.0475,0.4919,-0.9239,-0.4341,0.2636
294018.1,0.0,0.0,321,1127865600,0.0,6,0.0849,0.2602,0.0475,0.4919,-0.9239,-0.4341,0.2636
287564.75,0.0,0.0,321,1127865600,0.0,6,0.0849,0.2602,0.0475,0.4919,-0.9239,-0.4341,0.2636
309988.6,0.0,0.0,321,1127865600,0.0,6,0.0849,0.2602,0.0475,0.4919,-0.9239,-0.4341,0.2636
257676.1,0.0,0.0,321,1127865600,0.0,6,0.0849,0.2602,0.0475,0.4919,-0.9239,-0.4341,0.2636
138256.3,0.0,0.0,322,1137715200,1.0,2,0.037,0.0537,0.0537,0.1257,0.0,0.0,0.5
145678.55,0.0,0.0,322,1137715200,0.0,2,0.037,0.0537,0.0537,0.1257,0.0,0.0,0.5
2454148.85,0.0,2.0,323,1138233600,0.0,7,0.0281,0.0659,0.0278,0.0,-1.9925,-0.16,0.3337
2387830.1500000004,0.0,1.0,323,1138233600,1.0,7,0.0281,0.0659,0.0278,0.0,-1.9925,-0.16,0.3337
2545203.75,0.0,3.0,323,1138233600,0.0,7,0.0281,0.0659,0.0278,0.0,-1.9925,-0.16,0.3337
2454148.85,0.0,2.0,323,1138233600,0.0,7,0.0281,0.0659,0.0278,0.0,-1.9925,-0.16,0.3337
2545203.75,0.0,3.0,323,1138233600,0.0,7,0.0281,0.0659,0.0278,0.0,-1.9925,-0.16,0.3337
2387830.1500000004,0.0,1.0,323,1138233600,1.0,7,0.0281,0.0659,0.0278,0.0,-1.9925,-0.16,0.3337
2530268.8499999996,0.0,0.0,323,1138233600,0.0,7,0.0281,0.0659,0.0278,0.0,-1.9925,-0.16,0.3337
2304910.3499999996,0.0,2.0,324,1138320000,0.0,5,0.0744,0.1479,0.1479,12.4265,-3.3333,-0.6086,0.6
2007962.85,0.0,1.0,324,1138320000,1.0,5,0.0744,0.1479,0.1479,12.4265,-3.3333,-0.6086,0.6
2304910.3499999996,0.0,2.0,324,1138320000,0.0,5,0.0744,0.1479,0.1479,12.4265,-3.3333,-0.6086,0.6
2007962.85,0.0,1.0,324,1138320000,1.0,5,0.0744,0.1479,0.1479,12.4265,-3.3333,-0.6086,0.6
2304910.3499999996,0.0,2.0,324,1138320000,0.0,5,0.0744,0.1479,0.1479,12.4265,-3.3333,-0.6086,0.6
2254272.75,0.0,1.0,325,1138320000,1.0,8,0.0204,0.0502,0.0194,1.5488,-0.9201,0.6955,0.375
2367388.3,0.0,3.0,325,1138320000,0.0,8,0.0204,0.0502,0.0194,1.5488,-0.9201,0.6955,0.375
2254272.75,0.0,1.0,325,1138320000,1.0,8,0.0204,0.0502,0.0194,1.5488,-0.9201,0.6955,0.375
2297901.3,0.0,2.0,325,1138320000,0.0,8,0.0204,0.0502,0.0194,1.5488,-0.9201,0.6955,0.375
2297901.3,0.0,2.0,325,1138320000,0.0,8,0.0204,0.0502,0.0194,1.5488,-0.9201,0.6955,0.375
2297901.3,0.0,2.0,325,1138320000,0.0,8,0.0204,0.0502,0.0194,1.5488,-0.9201,0.6955,0.375
