Tender,Date,Competitors,Bid_value_without_inflation,Winner,Bid_value,Bid_value_inflation_raw_milk_price_adjusted_bid,Collusive_competitor,only_cartels_bidding_on_contract,Number_bids,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST,Collusive_competitor_original
2710,1988,73,0.145,1,0.1018135648754914,0.0352135648754914,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3114,1989,73,0.149,1,0.1004900078678206,0.0296900078678206,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3490,1990,92,0.1625,1,0.1057829586877278,0.0260829586877278,1,0,3,0.0489,0.0905,0.0905,0.0,0.0,-1.731,0.6531,0
3490,1990,64,0.1772,0,0.115352247873633,0.035652247873633,1,0,3,0.0489,0.0905,0.0905,0.0,0.0,-1.731,0.6531,1
3490,1990,103,0.177,0,0.1152220534629404,0.0355220534629404,1,0,3,0.0489,0.0905,0.0905,0.0,0.0,-1.731,0.6531,0
24,1980,22,0.1455,0,0.1455,0.0736999999999999,1,0,4,0.0683,0.1457,0.0,0.6359,0.0,0.4009,0.3333,1
24,1980,64,0.127,1,0.127,0.0552,1,0,4,0.0683,0.1457,0.0,0.6359,0.0,0.4009,0.3333,1
24,1980,119,0.135,0,0.135,0.0632,1,0,4,0.0683,0.1457,0.0,0.6359,0.0,0.4009,0.3333,0
280,1981,64,0.132,1,0.1198627118644067,0.0429627118644067,1,0,4,0.0107,0.0227,0.0,-47.937,3.4123,-1.8463,0.5833,1
280,1981,11,0.135,0,0.1225868644067796,0.0456868644067796,1,0,4,0.0107,0.0227,0.0,-47.937,3.4123,-1.8463,0.5833,0
280,1981,22,0.1345,0,0.1221328389830508,0.0452328389830508,1,0,4,0.0107,0.0227,0.0,-47.937,3.4123,-1.8463,0.5833,1
280,1981,43,0.135,0,0.1225868644067796,0.0456868644067796,1,0,4,0.0107,0.0227,0.0,-47.937,3.4123,-1.8463,0.5833,1
552,1982,64,0.145,1,0.122917325949367,0.046917325949367,1,1,3,0.0289,0.0517,0.0,-5.3608,0.0,-1.7321,0.6667,1
552,1982,22,0.1525,0,0.129275118670886,0.053275118670886,1,1,3,0.0289,0.0517,0.0,-5.3608,0.0,-1.7321,0.6667,1
552,1982,43,0.1525,0,0.129275118670886,0.053275118670886,1,1,3,0.0289,0.0517,0.0,-5.3608,0.0,-1.7321,0.6667,1
847,1983,64,0.125,1,0.1012568512568512,0.0248568512568512,1,1,2,0.1048,0.16,0.0,-51.2439,0.0,0.0,0.5,1
847,1983,43,0.145,0,0.1174579474579474,0.0410579474579474,1,1,2,0.1048,0.16,0.0,-51.2439,0.0,0.0,0.5,1
1167,1984,64,0.142,1,0.1110605839416058,0.0369605839416058,1,1,2,0.0148,0.0211,0.0,-6.0491,0.0,0.0,0.5,1
1167,1984,43,0.145,0,0.1134069343065693,0.0393069343065693,1,1,2,0.0148,0.0211,0.0,-6.0491,0.0,0.0,0.5,1
1508,1985,64,0.14,1,0.1057898448519041,0.034989844851904,1,1,3,0.0093,0.0179,0.0,0.0,0.0,-1.4579,0.4667,1
1508,1985,22,0.1425,0,0.1076789492242595,0.0368789492242595,1,1,3,0.0093,0.0179,0.0,0.0,0.0,-1.4579,0.4667,1
1508,1985,43,0.142,0,0.1073011283497884,0.0365011283497884,1,1,3,0.0093,0.0179,0.0,0.0,0.0,-1.4579,0.4667,1
1870,1986,64,0.142,1,0.1048969320923819,0.0348969320923819,1,1,3,0.0532,0.1092,0.0,0.0,0.0,0.9868,0.3441,1
1870,1986,22,0.1575,0,0.116346949327818,0.0463469493278179,1,1,3,0.0532,0.1092,0.0,0.0,0.0,0.9868,0.3441,1
1870,1986,43,0.147,0,0.1085904860392968,0.0385904860392967,1,1,3,0.0532,0.1092,0.0,0.0,0.0,0.9868,0.3441,1
2252,1987,43,0.1275,1,0.0919665095927297,0.0218665095927297,1,1,3,0.0786,0.1176,0.0,0.0,0.0,0.0,0.5,1
2252,1987,64,0.1425,0,0.1027860989565802,0.0326860989565802,1,1,3,0.0786,0.1176,0.0,0.0,0.0,0.0,0.5,1
3458,1990,43,0.154,1,0.1002496962332928,0.0205496962332928,1,1,2,0.0136,0.0195,0.0,0.0,0.0,0.0,0.5,1
3458,1990,64,0.157,0,0.1022026123936816,0.0225026123936816,1,1,2,0.0136,0.0195,0.0,0.0,0.0,0.0,0.5,1
53,1980,10,0.115,1,0.115,0.0432,0,0,2,0.0441,0.0643,0.0643,5.8289,0.0,0.0,0.5,0
53,1980,83,0.1224,0,0.1224,0.0505999999999999,0,0,2,0.0441,0.0643,0.0643,5.8289,0.0,0.0,0.5,0
307,1981,10,0.1254,0,0.1138695762711864,0.0369695762711864,0,0,2,0.0023,0.0032,0.0,-3.3513,0.0,0.0,0.5,0
307,1981,83,0.125,1,0.1135063559322033,0.0366063559322033,0,0,2,0.0023,0.0032,0.0,-3.3513,0.0,0.0,0.5,0
581,1982,83,0.1195,1,0.1013008306962025,0.0253008306962025,0,0,3,0.0337,0.0686,0.0,-0.0937,0.0,0.7705,0.3333,0
581,1982,10,0.1225,0,0.1038439477848101,0.0278439477848101,0,0,3,0.0337,0.0686,0.0,-0.0937,0.0,0.7705,0.3333,0
581,1982,104,0.1277,0,0.1082520174050632,0.0322520174050632,0,0,3,0.0337,0.0686,0.0,-0.0937,0.0,0.7705,0.3333,0
882,1983,10,0.1257,1,0.1018238896238896,0.0254238896238896,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1209,1984,46,0.135,0,0.1055857664233576,0.0314857664233576,0,0,2,0.0207,0.0297,0.0,-0.4481,0.0,0.0,0.5,0
1209,1984,10,0.1311,1,0.1025355109489051,0.0284355109489051,0,0,2,0.0207,0.0297,0.0,-0.4481,0.0,0.0,0.5,0
1553,1985,10,0.1318,0,0.0995935825105782,0.0287935825105782,0,0,2,0.0043,0.0061,0.0,0.0,0.0,0.0,0.5,0
1553,1985,46,0.131,1,0.0989890691114245,0.0281890691114245,0,0,2,0.0043,0.0061,0.0,0.0,0.0,0.0,0.5,0
1916,1986,10,0.1318,1,0.0973620820406756,0.0273620820406756,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2299,1987,73,0.135,1,0.097376304274655,0.027276304274655,0,0,2,0.0257,0.037,0.0,0.0,0.0,0.0,0.5,0
2299,1987,46,0.14,0,0.1009828340626052,0.0308828340626052,0,0,2,0.0257,0.037,0.0,0.0,0.0,0.0,0.5,0
2711,1988,73,0.139,1,0.0976005897771952,0.0310005897771952,0,0,2,0.025,0.036,0.0,0.0,0.0,0.0,0.5,0
2711,1988,46,0.144,0,0.1011114023591087,0.0345114023591087,0,0,2,0.025,0.036,0.0,0.0,0.0,0.0,0.5,0
3115,1989,73,0.145,1,0.0977922895357985,0.0269922895357985,0,0,2,0.024,0.0345,0.0,0.0,0.0,0.0,0.5,0
3115,1989,46,0.15,0,0.1011644374508261,0.0303644374508261,0,0,2,0.024,0.0345,0.0,0.0,0.0,0.0,0.5,0
54,1980,115,0.11,1,0.11,0.0382,0,0,2,0.0976,0.1482,0.0,1.9825,0.0,0.0,0.5,0
54,1980,14,0.1263,0,0.1263,0.0544999999999999,0,0,2,0.0976,0.1482,0.0,1.9825,0.0,0.0,0.5,0
308,1981,14,0.1247,1,0.113233940677966,0.036333940677966,0,0,1,0.0,0.0,0.0,0.944,0.0,0.0,0.0,0
582,1982,14,0.1287,1,0.1090997231012658,0.0330997231012658,0,0,3,0.0303,0.0591,0.0482,-3.4087,0.0,-1.5015,0.4825,0
582,1982,12,0.1363,0,0.115542286392405,0.039542286392405,0,0,3,0.0303,0.0591,0.0482,-3.4087,0.0,-1.5015,0.4825,0
582,1982,106,0.1349,0,0.1143554984177215,0.0383554984177215,0,0,3,0.0303,0.0591,0.0482,-3.4087,0.0,-1.5015,0.4825,0
883,1983,106,0.1296,1,0.1049831033831034,0.0285831033831033,0,0,2,0.006,0.0085,0.0085,-41.4941,0.0,0.0,0.5,0
883,1983,14,0.1307,0,0.1058741636741636,0.0294741636741636,0,0,2,0.006,0.0085,0.0085,-41.4941,0.0,0.0,0.5,0
1210,1984,106,0.129,0,0.1008930656934306,0.0267930656934306,0,0,3,0.0085,0.0149,0.0,1.4195,0.0,-1.7321,0.6667,0
1210,1984,12,0.1271,1,0.0994070437956204,0.0253070437956204,0,0,3,0.0085,0.0149,0.0,1.4195,0.0,-1.7321,0.6667,0
1210,1984,14,0.129,0,0.1008930656934306,0.0267930656934306,0,0,3,0.0085,0.0149,0.0,1.4195,0.0,-1.7321,0.6667,0
1554,1985,106,0.1317,0,0.099518018335684,0.028718018335684,0,0,2,0.0103,0.0146,0.0,0.0,0.0,0.0,0.5,0
1554,1985,28,0.1298,1,0.0980822990126939,0.0272822990126939,0,0,2,0.0103,0.0146,0.0,0.0,0.0,0.0,0.5,0
1917,1986,106,0.1203,0,0.0888669079627714,0.0188669079627714,0,0,2,0.0018,0.0025,0.0025,0.0,0.0,0.0,0.5,0
1917,1986,28,0.12,1,0.0886452947259565,0.0186452947259565,0,0,2,0.0018,0.0025,0.0025,0.0,0.0,0.0,0.5,0
3116,1989,28,0.1415,1,0.0954317859952793,0.0246317859952792,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3491,1990,28,0.1439,1,0.0936748784933171,0.0139748784933171,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
55,1980,47,0.1345,1,0.1345,0.0627,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
583,1982,47,0.1475,1,0.1250365901898734,0.0490365901898734,0,0,1,0.0,0.0,0.0,-70.3496,0.0,0.0,0.0,0
884,1983,47,0.145,1,0.1174579474579474,0.0410579474579474,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1211,1984,47,0.1445,1,0.1130158759124087,0.0389158759124087,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1555,1985,47,0.146,1,0.1103236953455571,0.0395236953455571,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1918,1986,47,0.143,1,0.1056356428817649,0.0356356428817648,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2300,1987,47,0.1464,1,0.1055991921911814,0.0354991921911814,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2712,1988,47,0.1454,1,0.1020944298820445,0.0354944298820445,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
477,1981,14,0.129,1,0.1171385593220338,0.0402385593220338,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
757,1982,14,0.1245,1,0.1055393591772151,0.0295393591772151,0,0,2,0.0028,0.004,0.0,-55.6288,0.0,0.0,0.5,0
757,1982,106,0.125,0,0.1059632120253164,0.0299632120253164,0,0,2,0.0028,0.004,0.0,-55.6288,0.0,0.0,0.5,0
1071,1983,14,0.1313,1,0.1063601965601965,0.0299601965601965,0,0,3,0.0375,0.0724,0.0,-12.524,0.0,1.5152,0.4877,0
1071,1983,12,0.1408,0,0.1140557172557172,0.0376557172557172,0,0,3,0.0375,0.0724,0.0,-12.524,0.0,1.5152,0.4877,0
1071,1983,106,0.133,0,0.1077372897372897,0.0313372897372897,0,0,3,0.0375,0.0724,0.0,-12.524,0.0,1.5152,0.4877,0
1408,1984,14,0.1246,1,0.0974517518248175,0.0233517518248175,0,0,3,0.0178,0.0361,0.0,0.0,0.0,0.3308,0.3333,0
1408,1984,12,0.1291,0,0.1009712773722627,0.0268712773722627,0,0,3,0.0178,0.0361,0.0,0.0,0.0,0.3308,0.3333,0
1408,1984,106,0.1266,0,0.0990159854014598,0.0249159854014598,0,0,3,0.0178,0.0361,0.0,0.0,0.0,0.3308,0.3333,0
1761,1985,28,0.1229,1,0.0928683709449929,0.0220683709449929,0,0,3,0.0276,0.0553,0.0,0.0,0.0,-1.1161,0.3725,0
1761,1985,12,0.1297,0,0.0980067348377997,0.0272067348377997,0,0,3,0.0276,0.0553,0.0,0.0,0.0,-1.1161,0.3725,0
1761,1985,106,0.1277,0,0.0964954513399153,0.0256954513399153,0,0,3,0.0276,0.0553,0.0,0.0,0.0,-1.1161,0.3725,0
2131,1986,28,0.115,1,0.0849517407790417,0.0149517407790416,0,0,3,0.0932,0.173,0.0,0.0,0.0,1.7283,0.6415,0
2131,1986,12,0.1349,0,0.0996520854877628,0.0296520854877628,0,0,3,0.0932,0.173,0.0,0.0,0.0,1.7283,0.6415,0
2131,1986,106,0.1155,0,0.0853210961737332,0.0153210961737331,0,0,3,0.0932,0.173,0.0,0.0,0.0,1.7283,0.6415,0
2541,1987,106,0.115,1,0.0829501851228542,0.0128501851228542,0,0,3,0.0941,0.1809,0.0,0.0,0.0,1.6846,0.5801,0
2541,1987,12,0.1358,0,0.097953349040727,0.027853349040727,0,0,3,0.0941,0.1809,0.0,0.0,0.0,1.6846,0.5801,0
2541,1987,28,0.1168,0,0.0842485358465163,0.0141485358465163,0,0,3,0.0941,0.1809,0.0,0.0,0.0,1.6846,0.5801,0
2962,1988,28,0.1336,0,0.0938089121887287,0.0272089121887286,0,0,2,0.0358,0.052,0.0,0.0,0.0,0.0,0.5,0
2962,1988,12,0.127,1,0.0891746395806028,0.0225746395806028,0,0,2,0.0358,0.052,0.0,0.0,0.0,0.0,0.5,0
3355,1989,28,0.1215,1,0.0819431943351691,0.0111431943351691,0,0,2,0.0564,0.0831,0.0,0.0,0.0,0.0,0.5,0
3355,1989,12,0.1316,0,0.0887549331235247,0.0179549331235247,0,0,2,0.0564,0.0831,0.0,0.0,0.0,0.0,0.5,0
3700,1990,28,0.1399,1,0.0910709902794653,0.0113709902794653,0,0,2,0.0398,0.0579,0.0,0.0,0.0,0.0,0.5,0
3700,1990,12,0.148,0,0.0963438639125151,0.0166438639125151,0,0,2,0.0398,0.0579,0.0,0.0,0.0,0.0,0.5,0
1789,1985,73,0.1243,1,0.0939262693935119,0.0231262693935119,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2166,1986,13,0.1418,1,0.1047491899345053,0.0347491899345053,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2577,1987,13,0.15,1,0.1081958936385055,0.0380958936385055,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
489,1981,112,0.1325,1,0.1203167372881355,0.0434167372881355,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1088,1983,112,0.1325,1,0.1073322623322623,0.0309322623322623,0,0,1,0.0,0.0,0.0,-5.5494,0.0,0.0,0.0,0
1424,1984,112,0.1325,1,0.1036304744525547,0.0295304744525547,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1778,1985,112,0.135,1,0.1020116361071932,0.0312116361071932,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2153,1986,112,0.135,1,0.0997259565667011,0.0297259565667011,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2562,1987,112,0.135,1,0.097376304274655,0.027276304274655,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3375,1989,112,0.145,1,0.0977922895357985,0.0269922895357985,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3713,1990,112,0.1575,1,0.1025280984204131,0.0228280984204131,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
142,1980,30,0.128,1,0.128,0.0562,0,0,2,0.0319,0.0461,0.0,-4.4535,0.0,0.0,0.5,0
142,1980,73,0.1339,0,0.1339,0.0620999999999999,0,0,2,0.0319,0.0461,0.0,-4.4535,0.0,0.0,0.5,0
408,1981,30,0.1195,1,0.1085120762711864,0.0316120762711864,0,0,2,0.0458,0.0669,0.0,-1.5859,0.0,0.0,0.5,0
408,1981,73,0.1275,0,0.1157764830508474,0.0388764830508474,0,0,2,0.0458,0.0669,0.0,-1.5859,0.0,0.0,0.5,0
1330,1984,73,0.14,1,0.1094963503649635,0.0353963503649635,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1673,1985,73,0.1375,1,0.1039007404795486,0.0331007404795486,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2041,1986,73,0.1185,1,0.0875372285418821,0.017537228541882,0,0,2,0.1206,0.1865,0.0,0.0,0.0,0.0,0.5,0
2041,1986,69,0.1406,0,0.1038627369872457,0.0338627369872457,0,0,2,0.1206,0.1865,0.0,0.0,0.0,0.0,0.5,0
2439,1987,104,0.1383,1,0.0997566139347021,0.0296566139347021,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2852,1988,104,0.1383,1,0.0971090760157274,0.0305090760157273,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3250,1989,69,0.1469,0,0.099073705743509,0.028273705743509,0,0,3,0.0158,0.0316,0.0,0.0,0.0,0.824,0.3333,0
3250,1989,112,0.144,0,0.097117859952793,0.026317859952793,0,0,3,0.0158,0.0316,0.0,0.0,0.0,0.824,0.3333,0
3250,1989,104,0.1424,1,0.0960387726199842,0.0252387726199842,0,0,3,0.0158,0.0316,0.0,0.0,0.0,0.824,0.3333,0
132,1980,99,0.1407,0,0.1407,0.0688999999999999,0,0,2,0.0841,0.1265,0.1265,-0.207,0.0,0.0,0.5,0
132,1980,16,0.1249,1,0.1249,0.0531,0,0,2,0.0841,0.1265,0.1265,-0.207,0.0,0.0,0.5,0
399,1981,43,0.13,1,0.1180466101694915,0.0411466101694915,1,0,3,0.0747,0.1615,0.1615,-0.9506,0.0,-0.4233,0.3333,1
399,1981,22,0.151,0,0.1371156779661016,0.0602156779661016,1,0,3,0.0747,0.1615,0.1615,-0.9506,0.0,-0.4233,0.3333,1
399,1981,99,0.142,0,0.128943220338983,0.052043220338983,1,0,3,0.0747,0.1615,0.1615,-0.9506,0.0,-0.4233,0.3333,0
672,1982,99,0.13,1,0.1102017405063291,0.0342017405063291,1,0,3,0.0414,0.0762,0.0762,0.813,0.0,-1.7296,0.6465,0
672,1982,43,0.1397,0,0.1184244857594936,0.0424244857594936,1,0,3,0.0414,0.0762,0.0762,0.813,0.0,-1.7296,0.6465,1
672,1982,73,0.1399,0,0.1185940268987341,0.0425940268987341,1,0,3,0.0414,0.0762,0.0762,0.813,0.0,-1.7296,0.6465,0
982,1983,99,0.13,1,0.1053071253071253,0.0289071253071253,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1315,1984,73,0.13,1,0.1016751824817518,0.0275751824817518,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1661,1985,10,0.13,1,0.0982334273624823,0.0274334273624823,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024,1986,10,0.1275,1,0.0941856256463288,0.0241856256463288,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2422,1987,73,0.12,1,0.0865567149108044,0.0164567149108044,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2835,1988,73,0.1375,1,0.0965473460026212,0.0299473460026212,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3233,1989,64,0.139,1,0.0937457120377655,0.0229457120377655,1,0,2,0.0176,0.0252,0.0,0.0,0.0,0.0,0.5,1
3233,1989,73,0.1425,0,0.0961062155782848,0.0253062155782848,1,0,2,0.0176,0.0252,0.0,0.0,0.0,0.0,0.5,0
3596,1990,64,0.175,1,0.1139201093560145,0.0342201093560145,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
383,1981,30,0.124,0,0.1125983050847457,0.0356983050847457,1,0,3,0.0689,0.1364,0.0,-16.8267,0.0,1.5078,0.4848,0
383,1981,43,0.121,1,0.1098741525423728,0.0329741525423728,1,0,3,0.0689,0.1364,0.0,-16.8267,0.0,1.5078,0.4848,1
383,1981,73,0.1375,0,0.1248569915254237,0.0479569915254237,1,0,3,0.0689,0.1364,0.0,-16.8267,0.0,1.5078,0.4848,0
962,1983,73,0.126,1,0.102066906066906,0.025666906066906,1,0,4,0.0452,0.1071,0.0167,-3.077,1.1665,1.2054,0.3444,0
962,1983,43,0.1315,0,0.1065222075222075,0.0301222075222075,1,0,4,0.0452,0.1071,0.0167,-3.077,1.1665,1.2054,0.3444,1
962,1983,92,0.1281,0,0.1037680211680211,0.0273680211680211,1,0,4,0.0452,0.1071,0.0167,-3.077,1.1665,1.2054,0.3444,0
962,1983,99,0.1395,0,0.113002646002646,0.036602646002646,1,0,4,0.0452,0.1071,0.0167,-3.077,1.1665,1.2054,0.3444,0
1294,1984,43,0.126,1,0.0985467153284671,0.0244467153284671,1,0,2,0.0139,0.0198,0.0,2.376,0.0,0.0,0.5,1
1294,1984,73,0.1285,0,0.10050200729927,0.02640200729927,1,0,2,0.0139,0.0198,0.0,2.376,0.0,0.0,0.5,0
1639,1985,43,0.131,1,0.0989890691114245,0.0281890691114245,1,0,3,0.0359,0.0687,0.0,0.0,0.0,1.5454,0.5,1
1639,1985,12,0.1325,0,0.1001225317348378,0.0293225317348378,1,0,3,0.0359,0.0687,0.0,0.0,0.0,1.5454,0.5,0
1639,1985,73,0.14,0,0.1057898448519041,0.034989844851904,1,0,3,0.0359,0.0687,0.0,0.0,0.0,1.5454,0.5,0
2003,1986,43,0.131,1,0.0967711134091692,0.0267711134091692,1,0,3,0.0239,0.0458,0.0,0.0,0.0,-1.5454,0.5,1
2003,1986,64,0.136,0,0.1004646673560841,0.0304646673560841,1,0,3,0.0239,0.0458,0.0,0.0,0.0,-1.5454,0.5,1
2003,1986,73,0.1369999999999999,0,0.101203378145467,0.031203378145467,1,0,3,0.0239,0.0458,0.0,0.0,0.0,-1.5454,0.5,0
2396,1987,43,0.13,1,0.0937697744867048,0.0236697744867048,1,0,3,0.024,0.0462,0.0,0.0,0.0,-1.5454,0.5,1
2396,1987,12,0.136,0,0.098097610232245,0.027997610232245,1,0,3,0.024,0.0462,0.0,0.0,0.0,-1.5454,0.5,0
2396,1987,64,0.135,0,0.097376304274655,0.027276304274655,1,0,3,0.024,0.0462,0.0,0.0,0.0,-1.5454,0.5,1
2807,1988,43,0.135,1,0.0947919397116644,0.0281919397116644,1,1,2,0.0307,0.0444,0.0,0.0,0.0,0.0,0.5,1
2807,1988,64,0.141,0,0.0990049148099606,0.0324049148099606,1,1,2,0.0307,0.0444,0.0,0.0,0.0,0.0,0.5,1
3210,1989,43,0.1369999999999999,1,0.0923968528717545,0.0215968528717545,1,0,2,0.0382,0.0555,0.0,0.0,0.0,0.0,0.5,1
3210,1989,12,0.1446,0,0.0975225177025964,0.0267225177025963,1,0,2,0.0382,0.0555,0.0,0.0,0.0,0.0,0.5,0
3573,1990,43,0.163,0,0.1061084447144592,0.0264084447144592,1,0,2,0.036,0.0523,0.0,0.0,0.0,0.0,0.5,1
3573,1990,104,0.1549,1,0.1008355710814094,0.0211355710814094,1,0,2,0.036,0.0523,0.0,0.0,0.0,0.0,0.5,0
161,1980,97,0.1229,0,0.1229,0.0510999999999999,0,0,2,0.0288,0.0415,0.0,-0.5351,0.0,0.0,0.5,0
161,1980,8,0.118,1,0.118,0.0461999999999999,0,0,2,0.0288,0.0415,0.0,-0.5351,0.0,0.0,0.5,0
430,1981,73,0.1365,0,0.1239489406779661,0.0470489406779661,0,0,3,0.0452,0.0946,0.0,0.2859,0.0,0.0508,0.3333,0
430,1981,8,0.1305,0,0.1185006355932203,0.0416006355932203,0,0,3,0.0452,0.0946,0.0,0.2859,0.0,0.0508,0.3333,0
430,1981,97,0.1247,1,0.113233940677966,0.036333940677966,0,0,3,0.0452,0.0946,0.0,0.2859,0.0,0.0508,0.3333,0
705,1982,73,0.13,0,0.1102017405063291,0.0342017405063291,0,0,2,0.0143,0.0204,0.0,-12.7219,0.0,0.0,0.5,0
705,1982,97,0.1274,1,0.1079977056962025,0.0319977056962025,0,0,2,0.0143,0.0204,0.0,-12.7219,0.0,0.0,0.5,0
1019,1983,73,0.135,0,0.1093573993573993,0.0329573993573993,0,0,3,0.0816,0.1688,0.0,0.2712,0.0,-1.5138,0.4872,0
1019,1983,8,0.1155,1,0.0935613305613305,0.0171613305613305,0,0,3,0.0816,0.1688,0.0,0.2712,0.0,-1.5138,0.4872,0
1019,1983,104,0.1315,0,0.1065222075222075,0.0301222075222075,0,0,3,0.0816,0.1688,0.0,0.2712,0.0,-1.5138,0.4872,0
1354,1984,73,0.135,0,0.1055857664233576,0.0314857664233576,0,0,2,0.001,0.0015,0.0,0.0,0.0,0.0,0.5,0
1354,1984,104,0.1348,1,0.1054293430656934,0.0313293430656934,0,0,2,0.001,0.0015,0.0,0.0,0.0,0.0,0.5,0
1702,1985,97,0.1285,1,0.0970999647390691,0.0262999647390691,0,0,3,0.0172,0.035,0.0,0.0,0.0,-0.3308,0.3333,0
1702,1985,73,0.133,0,0.1005003526093088,0.0297003526093088,0,0,3,0.0172,0.035,0.0,0.0,0.0,-0.3308,0.3333,0
1702,1985,104,0.131,0,0.0989890691114245,0.0281890691114245,0,0,3,0.0172,0.035,0.0,0.0,0.0,-0.3308,0.3333,0
2070,1986,97,0.1275,1,0.0941856256463288,0.0241856256463288,0,0,4,0.0193,0.0431,0.0,0.0,2.7043,1.6462,0.4773,0
2070,1986,60,0.128,0,0.0945549810410203,0.0245549810410203,0,0,4,0.0193,0.0431,0.0,0.0,2.7043,1.6462,0.4773,0
2070,1986,73,0.133,0,0.0982485349879352,0.0282485349879351,0,0,4,0.0193,0.0431,0.0,0.0,2.7043,1.6462,0.4773,0
2070,1986,104,0.129,0,0.0952936918304033,0.0252936918304032,0,0,4,0.0193,0.0431,0.0,0.0,2.7043,1.6462,0.4773,0
2469,1987,97,0.1151,1,0.0830223157186132,0.0129223157186132,0,0,3,0.0826,0.1755,0.0,0.0,0.0,-1.2466,0.4043,0
2469,1987,60,0.13,0,0.0937697744867048,0.0236697744867048,0,0,3,0.0826,0.1755,0.0,0.0,0.0,-1.2466,0.4043,0
2469,1987,104,0.1353,0,0.097592696061932,0.027492696061932,0,0,3,0.0826,0.1755,0.0,0.0,0.0,-1.2466,0.4043,0
2885,1988,97,0.133,1,0.093387614678899,0.026787614678899,0,0,2,0.0378,0.0549,0.0,0.0,0.0,0.0,0.5,0
2885,1988,104,0.1403,0,0.0985134010484928,0.0319134010484927,0,0,2,0.0378,0.0549,0.0,0.0,0.0,0.0,0.5,0
3280,1989,60,0.1425,0,0.0961062155782848,0.0253062155782848,0,0,4,0.0326,0.0671,0.0,0.0,0.0,-0.5122,0.3333,0
3280,1989,97,0.1371,1,0.092464295830055,0.021664295830055,0,0,4,0.0326,0.0671,0.0,0.0,0.0,-0.5122,0.3333,0
3280,1989,104,0.1463,0,0.0986690479937057,0.0278690479937057,0,0,4,0.0326,0.0671,0.0,0.0,0.0,-0.5122,0.3333,0
3640,1990,60,0.1425,1,0.092763517618469,0.013063517618469,0,0,2,0.0809,0.1214,0.0,0.0,0.0,0.0,0.5,0
3640,1990,97,0.1598,0,0.1040253341433778,0.0243253341433778,0,0,2,0.0809,0.1214,0.0,0.0,0.0,0.0,0.5,0
130,1980,6,0.118,1,0.118,0.0461999999999999,0,0,2,0.0293,0.0424,0.0,-4.5842,0.0,0.0,0.5,0
130,1980,80,0.123,0,0.123,0.0512,0,0,2,0.0293,0.0424,0.0,-4.5842,0.0,0.0,0.5,0
980,1983,6,0.127,1,0.1028769608769608,0.0264769608769608,0,0,1,0.0,0.0,0.0,-332.6636,0.0,0.0,0.0,0
1312,1984,6,0.125,1,0.097764598540146,0.0236645985401459,0,0,2,0.0321,0.0464,0.0464,7.5291,0.0,0.0,0.5,0
1312,1984,73,0.1308,0,0.1023008759124087,0.0282008759124087,0,0,2,0.0321,0.0464,0.0464,7.5291,0.0,0.0,0.5,0
