Tender,Date,Site,Pre-Tender Estimate (PTE),Competitors,Name competitors,Winner,Collusive_competitor,Bid_value,Difference Bid/PTE,Number_bids,Period investigation by JFTC,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST,Collusive_competitor_original
664,1117497600,56,14200000.0,731,HISASHISOGOKAIHATSU,1,0,13300000,0.9834507042253521,10,pre-inspection,0.004,0.0141,0.0083,314.962,1.6153,-0.9427,0.3348,0
664,1117497600,56,14200000.0,936,KAMIHIDEKENSETSU,0,0,13380000,0.9893661971830986,10,pre-inspection,0.004,0.0141,0.0083,314.962,1.6153,-0.9427,0.3348,0
664,1117497600,56,14200000.0,558,MARUIKENSETSU,0,0,13400000,0.9908450704225352,10,pre-inspection,0.004,0.0141,0.0083,314.962,1.6153,-0.9427,0.3348,0
664,1117497600,56,14200000.0,495,AI?IJUKI,0,0,13400000,0.9908450704225352,10,pre-inspection,0.004,0.0141,0.0083,314.962,1.6153,-0.9427,0.3348,0
664,1117497600,56,14200000.0,1309,TAIRASETSUBIKOGYO,0,0,13410000,0.9915845070422535,10,pre-inspection,0.004,0.0141,0.0083,314.962,1.6153,-0.9427,0.3348,0
664,1117497600,56,14200000.0,967,SHINJOGUMI,0,0,13430000,0.9930633802816902,10,pre-inspection,0.004,0.0141,0.0083,314.962,1.6153,-0.9427,0.3348,0
664,1117497600,56,14200000.0,781,KANESHIROKIKAKU,0,0,13440000,0.9938028169014085,10,pre-inspection,0.004,0.0141,0.0083,314.962,1.6153,-0.9427,0.3348,0
664,1117497600,56,14200000.0,1301,TAIRATAKASHIGUMI,0,0,13450000,0.9945422535211268,10,pre-inspection,0.004,0.0141,0.0083,314.962,1.6153,-0.9427,0.3348,0
664,1117497600,56,14200000.0,913,KOHAMAKENSETSU,0,0,13480000,0.9967605633802817,10,pre-inspection,0.004,0.0141,0.0083,314.962,1.6153,-0.9427,0.3348,0
664,1117497600,56,14200000.0,1332,KITAISAMUKOGYO,0,0,13487000,0.9972781690140845,10,pre-inspection,0.004,0.0141,0.0083,314.962,1.6153,-0.9427,0.3348,0
665,1117756800,367,213590000.0,216,KOHASHIGAWAWAZADATE,1,1,200000000,0.9831920970082869,14,pre-inspection,0.0039,0.015,0.0085,-240.0072,1.1361,-0.7796,0.2857,1
665,1117756800,367,213590000.0,832,KUNIYOSHIGUMI,0,1,201000000,0.9881080574933283,14,pre-inspection,0.0039,0.015,0.0085,-240.0072,1.1361,-0.7796,0.2857,1
665,1117756800,367,213590000.0,1567,KAMIJOKOGYO,0,1,201000000,0.9881080574933283,14,pre-inspection,0.0039,0.015,0.0085,-240.0072,1.1361,-0.7796,0.2857,1
665,1117756800,367,213590000.0,114,MARUISHIKENSETSU,0,1,201500000,0.9905660377358491,14,pre-inspection,0.0039,0.015,0.0085,-240.0072,1.1361,-0.7796,0.2857,1
665,1117756800,367,213590000.0,1715,YOKATSUKENSETSU,0,1,201700000,0.9915492298328573,14,pre-inspection,0.0039,0.015,0.0085,-240.0072,1.1361,-0.7796,0.2857,0
665,1117756800,367,213590000.0,1605,OTAKENSETSU,0,1,201900000,0.9925324219298657,14,pre-inspection,0.0039,0.015,0.0085,-240.0072,1.1361,-0.7796,0.2857,1
665,1117756800,367,213590000.0,122,MOTODOBOKU,0,1,202000000,0.9930240179783698,14,pre-inspection,0.0039,0.015,0.0085,-240.0072,1.1361,-0.7796,0.2857,1
665,1117756800,367,213590000.0,1693,HENZASOGOKAIHATSU,0,1,202000000,0.9930240179783698,14,pre-inspection,0.0039,0.015,0.0085,-240.0072,1.1361,-0.7796,0.2857,1
665,1117756800,367,213590000.0,1608,TAIEIKENSETSU,0,1,202000000,0.9930240179783698,14,pre-inspection,0.0039,0.015,0.0085,-240.0072,1.1361,-0.7796,0.2857,1
665,1117756800,367,213590000.0,1515,KANEMITSUKENSETSU,0,1,202000000,0.9930240179783698,14,pre-inspection,0.0039,0.015,0.0085,-240.0072,1.1361,-0.7796,0.2857,1
665,1117756800,367,213590000.0,1508,KIMUHIDEKENSETSU,0,1,202200000,0.9940072100753781,14,pre-inspection,0.0039,0.015,0.0085,-240.0072,1.1361,-0.7796,0.2857,1
665,1117756800,367,213590000.0,439,TOYAMAGUMI,0,1,202500000,0.9954819982208905,14,pre-inspection,0.0039,0.015,0.0085,-240.0072,1.1361,-0.7796,0.2857,1
665,1117756800,367,213590000.0,325,NAKAMOTOKOGYO,0,1,202900000,0.9974483824149071,14,pre-inspection,0.0039,0.015,0.0085,-240.0072,1.1361,-0.7796,0.2857,1
665,1117756800,367,213590000.0,72,OKIDENKO,0,1,203000000,0.9979399784634112,14,pre-inspection,0.0039,0.015,0.0085,-240.0072,1.1361,-0.7796,0.2857,1
666,1118016000,84,244440000.0,343,AGARIEKENSETSU,1,1,229000000,0.9836769759450171,14,pre-inspection,0.0035,0.0123,0.0066,-271.7898,0.0295,-0.6568,0.2844,1
666,1118016000,84,244440000.0,87,YABUDOKEN,0,1,230000000,0.9879725085910653,14,pre-inspection,0.0035,0.0123,0.0066,-271.7898,0.0295,-0.6568,0.2844,1
666,1118016000,84,244440000.0,269,ONAKAGUMI,0,1,230000000,0.9879725085910653,14,pre-inspection,0.0035,0.0123,0.0066,-271.7898,0.0295,-0.6568,0.2844,1
666,1118016000,84,244440000.0,387,TAKESHIKOKUKENSETSU,0,1,230000000,0.9879725085910653,14,pre-inspection,0.0035,0.0123,0.0066,-271.7898,0.0295,-0.6568,0.2844,1
666,1118016000,84,244440000.0,336,TOKASHIKIGUMI,0,1,230500000,0.9901202749140894,14,pre-inspection,0.0035,0.0123,0.0066,-271.7898,0.0295,-0.6568,0.2844,1
666,1118016000,84,244440000.0,168,GOYAGUMI,0,1,230500000,0.9901202749140894,14,pre-inspection,0.0035,0.0123,0.0066,-271.7898,0.0295,-0.6568,0.2844,1
666,1118016000,84,244440000.0,385,FUJIDOKEN,0,1,231000000,0.9922680412371134,14,pre-inspection,0.0035,0.0123,0.0066,-271.7898,0.0295,-0.6568,0.2844,1
666,1118016000,84,244440000.0,1538,ZANAMIKENSETSU,0,1,231000000,0.9922680412371134,14,pre-inspection,0.0035,0.0123,0.0066,-271.7898,0.0295,-0.6568,0.2844,1
666,1118016000,84,244440000.0,337,TOKUJIGUMI,0,1,231000000,0.9922680412371134,14,pre-inspection,0.0035,0.0123,0.0066,-271.7898,0.0295,-0.6568,0.2844,1
666,1118016000,84,244440000.0,291,OSHIROGUMI,0,1,231100000,0.9926975945017182,14,pre-inspection,0.0035,0.0123,0.0066,-271.7898,0.0295,-0.6568,0.2844,1
666,1118016000,84,244440000.0,436,KOKUBAGUMI,0,1,231500000,0.9944158075601375,14,pre-inspection,0.0035,0.0123,0.0066,-271.7898,0.0295,-0.6568,0.2844,1
666,1118016000,84,244440000.0,272,DAIHIROSHIGUMI,0,1,231600000,0.9948453608247423,14,pre-inspection,0.0035,0.0123,0.0066,-271.7898,0.0295,-0.6568,0.2844,1
666,1118016000,84,244440000.0,1642,NAKAHODODOKEN,0,1,231700000,0.9952749140893471,14,pre-inspection,0.0035,0.0123,0.0066,-271.7898,0.0295,-0.6568,0.2844,1
666,1118016000,84,244440000.0,111,MARUSEIKOMUTEN,0,1,231810000,0.9957474226804124,14,pre-inspection,0.0035,0.0123,0.0066,-271.7898,0.0295,-0.6568,0.2844,1
667,1118016000,391,168840000.0,1682,YAEYAMAKOGYO,1,1,158000000,0.9825870646766169,14,pre-inspection,0.0038,0.0165,0.0114,-226.6393,4.0391,-1.5757,0.3626,1
667,1118016000,391,168840000.0,1483,MARUOKENSETSU,0,1,159100000,0.9894278606965174,14,pre-inspection,0.0038,0.0165,0.0114,-226.6393,4.0391,-1.5757,0.3626,1
667,1118016000,391,168840000.0,338,TOMAKOTOGUMI,0,1,159300000,0.9906716417910447,14,pre-inspection,0.0038,0.0165,0.0114,-226.6393,4.0391,-1.5757,0.3626,1
667,1118016000,391,168840000.0,1673,NANYODOKEN,0,1,159500000,0.9919154228855721,14,pre-inspection,0.0038,0.0165,0.0114,-226.6393,4.0391,-1.5757,0.3626,1
667,1118016000,391,168840000.0,340,HIGASHIONNAGUMI,0,1,159500000,0.9919154228855721,14,pre-inspection,0.0038,0.0165,0.0114,-226.6393,4.0391,-1.5757,0.3626,1
667,1118016000,391,168840000.0,384,FUJIKENSETSU,0,1,159700000,0.9931592039800995,14,pre-inspection,0.0038,0.0165,0.0114,-226.6393,4.0391,-1.5757,0.3626,1
667,1118016000,391,168840000.0,356,NANKAIKENSETSU,0,1,159800000,0.9937810945273632,14,pre-inspection,0.0038,0.0165,0.0114,-226.6393,4.0391,-1.5757,0.3626,1
667,1118016000,391,168840000.0,1718,RYUKYUKAIHATSU,0,1,159900000,0.9944029850746269,14,pre-inspection,0.0038,0.0165,0.0114,-226.6393,4.0391,-1.5757,0.3626,1
667,1118016000,391,168840000.0,177,TAKAHASHIDOKEN,0,1,160000000,0.9950248756218906,14,pre-inspection,0.0038,0.0165,0.0114,-226.6393,4.0391,-1.5757,0.3626,1
667,1118016000,391,168840000.0,1599,SAKISHIMAKENSETSU,0,1,160000000,0.9950248756218906,14,pre-inspection,0.0038,0.0165,0.0114,-226.6393,4.0391,-1.5757,0.3626,1
667,1118016000,391,168840000.0,1495,KYOWASANGYO,0,1,160000000,0.9950248756218906,14,pre-inspection,0.0038,0.0165,0.0114,-226.6393,4.0391,-1.5757,0.3626,1
667,1118016000,391,168840000.0,101,MARUKEN,0,1,160000000,0.9950248756218906,14,pre-inspection,0.0038,0.0165,0.0114,-226.6393,4.0391,-1.5757,0.3626,1
667,1118016000,391,168840000.0,301,OBEIKENSETSU,0,1,160000000,0.9950248756218906,14,pre-inspection,0.0038,0.0165,0.0114,-226.6393,4.0391,-1.5757,0.3626,1
667,1118016000,391,168840000.0,357,NANKAIDOBOKU,0,1,160600000,0.9987562189054726,14,pre-inspection,0.0038,0.0165,0.0114,-226.6393,4.0391,-1.5757,0.3626,1
982,1136937600,62,7518000.0,845,SANKISANGYO,1,0,6900000,0.9636871508379888,10,post-amendment,0.0115,0.0362,0.0242,40.1768,1.1547,-1.2618,0.38,0
982,1136937600,62,7518000.0,1106,DAISHINKOGYO,0,0,7000000,0.9776536312849162,10,post-amendment,0.0115,0.0362,0.0242,40.1768,1.1547,-1.2618,0.38,0
982,1136937600,62,7518000.0,1552,YAMAKAWASETSUBI,0,0,7020000,0.9804469273743017,10,post-amendment,0.0115,0.0362,0.0242,40.1768,1.1547,-1.2618,0.38,0
982,1136937600,62,7518000.0,808,KOSAKAESHA,0,0,7067000,0.9870111731843575,10,post-amendment,0.0115,0.0362,0.0242,40.1768,1.1547,-1.2618,0.38,0
982,1136937600,62,7518000.0,464,SHOKENKENSETSU,0,0,7095000,0.9909217877094972,10,post-amendment,0.0115,0.0362,0.0242,40.1768,1.1547,-1.2618,0.38,0
982,1136937600,62,7518000.0,1211,TAGAWAKENSETSU,0,0,7120000,0.994413407821229,10,post-amendment,0.0115,0.0362,0.0242,40.1768,1.1547,-1.2618,0.38,0
982,1136937600,62,7518000.0,1084,TAIKOKENSETSU,0,0,7120000,0.994413407821229,10,post-amendment,0.0115,0.0362,0.0242,40.1768,1.1547,-1.2618,0.38,0
982,1136937600,62,7518000.0,1641,NAKAGAWADENSETSU,0,0,7140000,0.9972067039106145,10,post-amendment,0.0115,0.0362,0.0242,40.1768,1.1547,-1.2618,0.38,0
982,1136937600,62,7518000.0,1238,SHINOAKIKENSETSU,0,0,7150000,0.9986033519553073,10,post-amendment,0.0115,0.0362,0.0242,40.1768,1.1547,-1.2618,0.38,0
982,1136937600,62,7518000.0,1569,SHIROMAKENSETSU,0,0,7150000,0.9986033519553073,10,post-amendment,0.0115,0.0362,0.0242,40.1768,1.1547,-1.2618,0.38,0
983,1138579200,12,10584000.0,1428,TAKARASHIBIRU,1,0,9800000,0.9722222222222222,15,post-amendment,0.0171,0.0767,0.0767,38.0605,9.6076,2.7983,0.6005,0
983,1138579200,12,10584000.0,498,ISHIKEN,0,0,9840000,0.9761904761904762,15,post-amendment,0.0171,0.0767,0.0767,38.0605,9.6076,2.7983,0.6005,0
983,1138579200,12,10584000.0,1382,TAKAMORIKENSETSU,0,0,9899000,0.9820436507936507,15,post-amendment,0.0171,0.0767,0.0767,38.0605,9.6076,2.7983,0.6005,0
983,1138579200,12,10584000.0,1592,MAKOTOWAKENSETSU,0,0,9900000,0.9821428571428571,15,post-amendment,0.0171,0.0767,0.0767,38.0605,9.6076,2.7983,0.6005,0
983,1138579200,12,10584000.0,696,MARUNAKADOBOKU,0,0,9900000,0.9821428571428571,15,post-amendment,0.0171,0.0767,0.0767,38.0605,9.6076,2.7983,0.6005,0
983,1138579200,12,10584000.0,1690,FUNINOMIYAKOGYO,0,0,9950000,0.9871031746031746,15,post-amendment,0.0171,0.0767,0.0767,38.0605,9.6076,2.7983,0.6005,0
983,1138579200,12,10584000.0,313,IKEHARAKENSETSU,0,0,9950000,0.9871031746031746,15,post-amendment,0.0171,0.0767,0.0767,38.0605,9.6076,2.7983,0.6005,0
983,1138579200,12,10584000.0,143,KYOSHINSETSUBI,0,0,9960000,0.9880952380952381,15,post-amendment,0.0171,0.0767,0.0767,38.0605,9.6076,2.7983,0.6005,0
983,1138579200,12,10584000.0,1609,TAIEIKENSETSUKOGYO,0,0,9970000,0.9890873015873016,15,post-amendment,0.0171,0.0767,0.0767,38.0605,9.6076,2.7983,0.6005,0
983,1138579200,12,10584000.0,689,MARUKIYOSHIKENSETSUKOGYO,0,0,10000000,0.9920634920634921,15,post-amendment,0.0171,0.0767,0.0767,38.0605,9.6076,2.7983,0.6005,0
983,1138579200,12,10584000.0,627,OKISHIGERUKOGYO,0,0,10000000,0.9920634920634921,15,post-amendment,0.0171,0.0767,0.0767,38.0605,9.6076,2.7983,0.6005,0
983,1138579200,12,10584000.0,455,KIMUYOKENSETSU,0,0,10000000,0.9920634920634921,15,post-amendment,0.0171,0.0767,0.0767,38.0605,9.6076,2.7983,0.6005,0
983,1138579200,12,10584000.0,191,SANWAKENSETSUKOGYO,0,0,10000000,0.9920634920634921,15,post-amendment,0.0171,0.0767,0.0767,38.0605,9.6076,2.7983,0.6005,0
983,1138579200,12,10584000.0,296,OSETSU,0,0,10070000,0.9990079365079365,15,post-amendment,0.0171,0.0767,0.0767,38.0605,9.6076,2.7983,0.6005,0
983,1138579200,12,10584000.0,984,MASAKAEKOGYO,0,0,10551450,1.0467708333333334,15,post-amendment,0.0171,0.0767,0.0767,38.0605,9.6076,2.7983,0.6005,0
984,1138665600,286,10689000.0,517,SAKAEZOKEIKAIHATSUOKINAWA,1,0,10000000,0.9823182711198428,15,post-amendment,0.0054,0.02,0.009,157.4112,-0.0851,-0.1088,0.2167,0
984,1138665600,286,10689000.0,760,KYOSHINKENSETSU,0,0,10020000,0.9842829076620825,15,post-amendment,0.0054,0.02,0.009,157.4112,-0.0851,-0.1088,0.2167,0
984,1138665600,286,10689000.0,1242,TOYODOKEN,0,0,10070000,0.9891944990176817,15,post-amendment,0.0054,0.02,0.009,157.4112,-0.0851,-0.1088,0.2167,0
984,1138665600,286,10689000.0,1421,OKIASUKENSETSU,0,0,10070000,0.9891944990176817,15,post-amendment,0.0054,0.02,0.009,157.4112,-0.0851,-0.1088,0.2167,0
984,1138665600,286,10689000.0,549,HIROKENSETSU,0,0,10070000,0.9891944990176817,15,post-amendment,0.0054,0.02,0.009,157.4112,-0.0851,-0.1088,0.2167,0
984,1138665600,286,10689000.0,344,AGARIZAKIKOGYO,0,0,10090000,0.9911591355599214,15,post-amendment,0.0054,0.02,0.009,157.4112,-0.0851,-0.1088,0.2167,0
984,1138665600,286,10689000.0,767,KYOISAMUKAIHATSU,0,0,10100000,0.9921414538310412,15,post-amendment,0.0054,0.02,0.009,157.4112,-0.0851,-0.1088,0.2167,0
984,1138665600,286,10689000.0,1171,CHUODOKEN,0,0,10100000,0.9921414538310412,15,post-amendment,0.0054,0.02,0.009,157.4112,-0.0851,-0.1088,0.2167,0
984,1138665600,286,10689000.0,650,UMINISHIKOGYO,0,0,10100000,0.9921414538310412,15,post-amendment,0.0054,0.02,0.009,157.4112,-0.0851,-0.1088,0.2167,0
984,1138665600,286,10689000.0,1451,NAGAYAMADOBOKUKOGYO,0,0,10120000,0.9941060903732809,15,post-amendment,0.0054,0.02,0.009,157.4112,-0.0851,-0.1088,0.2167,0
984,1138665600,286,10689000.0,1621,ONARISETSUBIKOGYO,0,0,10130000,0.9950884086444007,15,post-amendment,0.0054,0.02,0.009,157.4112,-0.0851,-0.1088,0.2167,0
984,1138665600,286,10689000.0,1519,GODAIKENSETSU,0,0,10150000,0.9970530451866405,15,post-amendment,0.0054,0.02,0.009,157.4112,-0.0851,-0.1088,0.2167,0
984,1138665600,286,10689000.0,866,YAMAKENSETSU,0,0,10150000,0.9970530451866405,15,post-amendment,0.0054,0.02,0.009,157.4112,-0.0851,-0.1088,0.2167,0
984,1138665600,286,10689000.0,502,OESUKOGYO,0,0,10180000,1.0,15,post-amendment,0.0054,0.02,0.009,157.4112,-0.0851,-0.1088,0.2167,0
984,1138665600,286,10689000.0,1330,KITAHAMADOBOKU,0,0,10200000,1.0019646365422397,15,post-amendment,0.0054,0.02,0.009,157.4112,-0.0851,-0.1088,0.2167,0
985,1138838400,358,9345000.0,955,SHIMMARUKODOKEN,0,0,6900000,0.7752808988764045,15,post-amendment,0.0905,0.3014,0.2897,21.0757,-0.3556,-1.1604,0.4894,0
985,1138838400,358,9345000.0,4,ICHIGO,1,0,7150000,0.8033707865168539,15,post-amendment,0.0905,0.3014,0.2897,21.0757,-0.3556,-1.1604,0.4894,0
985,1138838400,358,9345000.0,903,AKIKENSETSU,0,0,7200000,0.8089887640449438,15,post-amendment,0.0905,0.3014,0.2897,21.0757,-0.3556,-1.1604,0.4894,0
985,1138838400,358,9345000.0,1397,WAKAIHATSU,0,0,7650000,0.8595505617977528,15,post-amendment,0.0905,0.3014,0.2897,21.0757,-0.3556,-1.1604,0.4894,0
985,1138838400,358,9345000.0,1188,NAKAMURAKENSETSU,0,0,8450000,0.949438202247191,15,post-amendment,0.0905,0.3014,0.2897,21.0757,-0.3556,-1.1604,0.4894,0
985,1138838400,358,9345000.0,1684,HIGAKOGYO,0,0,8500000,0.9550561797752809,15,post-amendment,0.0905,0.3014,0.2897,21.0757,-0.3556,-1.1604,0.4894,0
985,1138838400,358,9345000.0,959,SHINKOSETSUBI,0,0,8750000,0.9831460674157303,15,post-amendment,0.0905,0.3014,0.2897,21.0757,-0.3556,-1.1604,0.4894,0
985,1138838400,358,9345000.0,382,TOMITATSURU,0,0,8800000,0.9887640449438202,15,post-amendment,0.0905,0.3014,0.2897,21.0757,-0.3556,-1.1604,0.4894,0
985,1138838400,358,9345000.0,592,IREIGUMI,0,0,8880000,0.9977528089887641,15,post-amendment,0.0905,0.3014,0.2897,21.0757,-0.3556,-1.1604,0.4894,0
985,1138838400,358,9345000.0,5,ENOBIBOSAIGIKEN,0,0,8899000,0.9998876404494382,15,post-amendment,0.0905,0.3014,0.2897,21.0757,-0.3556,-1.1604,0.4894,0
985,1138838400,358,9345000.0,1268,HIYUKIKENSETSU,0,0,8920000,1.002247191011236,15,post-amendment,0.0905,0.3014,0.2897,21.0757,-0.3556,-1.1604,0.4894,0
985,1138838400,358,9345000.0,1596,AKAMINEKOGYO,0,0,8920000,1.002247191011236,15,post-amendment,0.0905,0.3014,0.2897,21.0757,-0.3556,-1.1604,0.4894,0
985,1138838400,358,9345000.0,875,YAMASEISETSUBI,0,0,8950000,1.0056179775280898,15,post-amendment,0.0905,0.3014,0.2897,21.0757,-0.3556,-1.1604,0.4894,0
985,1138838400,358,9345000.0,1104,DAISHINSETSUBIKOGYO,0,0,8950000,1.0056179775280898,15,post-amendment,0.0905,0.3014,0.2897,21.0757,-0.3556,-1.1604,0.4894,0
985,1138838400,358,9345000.0,1543,SANKENSETSUBI,0,0,8980000,1.0089887640449438,15,post-amendment,0.0905,0.3014,0.2897,21.0757,-0.3556,-1.1604,0.4894,0
986,1138924800,225,13650000.0,729,HISAKOMUTEN,1,0,10400000,0.8,15,post-amendment,0.0543,0.25,0.2442,145.1137,6.8389,-2.4602,0.6205,0
986,1138924800,225,13650000.0,932,UEHARASETSUBIKOGYO,0,0,11700000,0.9,15,post-amendment,0.0543,0.25,0.2442,145.1137,6.8389,-2.4602,0.6205,0
986,1138924800,225,13650000.0,937,UESHINKOGYO,0,0,12360000,0.9507692307692308,15,post-amendment,0.0543,0.25,0.2442,145.1137,6.8389,-2.4602,0.6205,0
986,1138924800,225,13650000.0,331,NAGAMASAKENSETSU,0,0,12480000,0.96,15,post-amendment,0.0543,0.25,0.2442,145.1137,6.8389,-2.4602,0.6205,0
986,1138924800,225,13650000.0,1467,OKINAWADOROMENTENANSU,0,0,12500000,0.9615384615384616,15,post-amendment,0.0543,0.25,0.2442,145.1137,6.8389,-2.4602,0.6205,0
986,1138924800,225,13650000.0,316,NAKAMURAKOMUTEN,0,0,12500000,0.9615384615384616,15,post-amendment,0.0543,0.25,0.2442,145.1137,6.8389,-2.4602,0.6205,0
986,1138924800,225,13650000.0,1085,TAIKOKENSETSUSANGYO,0,0,12500000,0.9615384615384616,15,post-amendment,0.0543,0.25,0.2442,145.1137,6.8389,-2.4602,0.6205,0
986,1138924800,225,13650000.0,990,KAMISATOKENSETSU,0,0,12700000,0.9769230769230769,15,post-amendment,0.0543,0.25,0.2442,145.1137,6.8389,-2.4602,0.6205,0
986,1138924800,225,13650000.0,249,SHOKICHIKENSETSU,0,0,12800000,0.9846153846153847,15,post-amendment,0.0543,0.25,0.2442,145.1137,6.8389,-2.4602,0.6205,0
986,1138924800,225,13650000.0,1477,MARUHIROKAIHATSU,0,0,12809000,0.9853076923076923,15,post-amendment,0.0543,0.25,0.2442,145.1137,6.8389,-2.4602,0.6205,0
986,1138924800,225,13650000.0,1560,SHOHEIKOGYO,0,0,12940000,0.9953846153846154,15,post-amendment,0.0543,0.25,0.2442,145.1137,6.8389,-2.4602,0.6205,0
986,1138924800,225,13650000.0,651,UMIHOKAIHATSU,0,0,12970000,0.9976923076923077,15,post-amendment,0.0543,0.25,0.2442,145.1137,6.8389,-2.4602,0.6205,0
986,1138924800,225,13650000.0,121,KINOUKOMUTEN,0,0,13000000,1.0,15,post-amendment,0.0543,0.25,0.2442,145.1137,6.8389,-2.4602,0.6205,0
986,1138924800,225,13650000.0,1480,MARUZENKENSETSU,0,0,13000000,1.0,15,post-amendment,0.0543,0.25,0.2442,145.1137,6.8389,-2.4602,0.6205,0
986,1138924800,225,13650000.0,389,TAKEMURASEKIZAIKENSETSU,0,0,13000000,1.0,15,post-amendment,0.0543,0.25,0.2442,145.1137,6.8389,-2.4602,0.6205,0
987,1139875200,358,8925000.0,1335,MATAYOSHIKENSETSU,1,0,6820000,0.8023529411764706,13,post-amendment,0.0634,0.195,0.0079,12.421,-1.4169,-0.3204,0.2588,0
987,1139875200,358,8925000.0,131,MIYAHIROSHIGUMI,0,0,6873700,0.8086705882352941,13,post-amendment,0.0634,0.195,0.0079,12.421,-1.4169,-0.3204,0.2588,0
987,1139875200,358,8925000.0,1463,OKINAWAIWAMIZU,0,0,6882000,0.8096470588235294,13,post-amendment,0.0634,0.195,0.0079,12.421,-1.4169,-0.3204,0.2588,0
987,1139875200,358,8925000.0,1039,KAWAKAMIKENSETSU,0,0,6885000,0.81,13,post-amendment,0.0634,0.195,0.0079,12.421,-1.4169,-0.3204,0.2588,0
987,1139875200,358,8925000.0,919,AKIRASHIROKENSETSU,0,0,7400000,0.8705882352941177,13,post-amendment,0.0634,0.195,0.0079,12.421,-1.4169,-0.3204,0.2588,0
987,1139875200,358,8925000.0,909,SHOKENSUIDOKOJI,0,0,7500000,0.8823529411764706,13,post-amendment,0.0634,0.195,0.0079,12.421,-1.4169,-0.3204,0.2588,0
987,1139875200,358,8925000.0,1226,TOEIKENSETSU,0,0,7540000,0.8870588235294118,13,post-amendment,0.0634,0.195,0.0079,12.421,-1.4169,-0.3204,0.2588,0
987,1139875200,358,8925000.0,258,MAEHARAKENSETSU,0,0,7700000,0.9058823529411765,13,post-amendment,0.0634,0.195,0.0079,12.421,-1.4169,-0.3204,0.2588,0
987,1139875200,358,8925000.0,724,YOSHIMASAGUMI,0,0,7740000,0.9105882352941177,13,post-amendment,0.0634,0.195,0.0079,12.421,-1.4169,-0.3204,0.2588,0
987,1139875200,358,8925000.0,475,NAKAEDENKIKENSETSU,0,0,7880000,0.9270588235294117,13,post-amendment,0.0634,0.195,0.0079,12.421,-1.4169,-0.3204,0.2588,0
987,1139875200,358,8925000.0,842,SAKIHARAKENSETSU,0,0,7900000,0.9294117647058824,13,post-amendment,0.0634,0.195,0.0079,12.421,-1.4169,-0.3204,0.2588,0
987,1139875200,358,8925000.0,1276,SHIRASEKENSETSU,0,0,8000000,0.9411764705882353,13,post-amendment,0.0634,0.195,0.0079,12.421,-1.4169,-0.3204,0.2588,0
987,1139875200,358,8925000.0,1415,T?KKENSETSU,0,0,8150000,0.9588235294117647,13,post-amendment,0.0634,0.195,0.0079,12.421,-1.4169,-0.3204,0.2588,0
988,1139875200,358,9030000.0,105,MARUSANGYO,1,0,6880000,0.8,13,post-amendment,0.0845,0.3086,0.2013,37.7511,-0.6043,-0.7763,0.2766,0
988,1139875200,358,9030000.0,210,HIDEHAYASHIGUMI,0,0,6955200,0.8087441860465117,13,post-amendment,0.0845,0.3086,0.2013,37.7511,-0.6043,-0.7763,0.2766,0
988,1139875200,358,9030000.0,1110,OISHINEGUMI,0,0,7490000,0.8709302325581395,13,post-amendment,0.0845,0.3086,0.2013,37.7511,-0.6043,-0.7763,0.2766,0
988,1139875200,358,9030000.0,1339,MANDAISETSUBI,0,0,7700000,0.8953488372093024,13,post-amendment,0.0845,0.3086,0.2013,37.7511,-0.6043,-0.7763,0.2766,0
988,1139875200,358,9030000.0,724,YOSHIMASAGUMI,0,0,7830000,0.9104651162790698,13,post-amendment,0.0845,0.3086,0.2013,37.7511,-0.6043,-0.7763,0.2766,0
988,1139875200,358,9030000.0,1148,YAMATODOBOKU,0,0,8265000,0.961046511627907,13,post-amendment,0.0845,0.3086,0.2013,37.7511,-0.6043,-0.7763,0.2766,0
988,1139875200,358,9030000.0,1473,GAKUMORIKAIHATSU,0,0,8447000,0.9822093023255813,13,post-amendment,0.0845,0.3086,0.2013,37.7511,-0.6043,-0.7763,0.2766,0
988,1139875200,358,9030000.0,1049,MAEDASUIDO,0,0,8500000,0.9883720930232558,13,post-amendment,0.0845,0.3086,0.2013,37.7511,-0.6043,-0.7763,0.2766,0
988,1139875200,358,9030000.0,1326,KITAKAMIKOGYO,0,0,8550000,0.9941860465116279,13,post-amendment,0.0845,0.3086,0.2013,37.7511,-0.6043,-0.7763,0.2766,0
988,1139875200,358,9030000.0,130,HISAKAZUKENSO,0,0,8640000,1.0046511627906978,13,post-amendment,0.0845,0.3086,0.2013,37.7511,-0.6043,-0.7763,0.2766,0
988,1139875200,358,9030000.0,885,KOKOROZASHIKIYAGUMI,0,0,8650000,1.005813953488372,13,post-amendment,0.0845,0.3086,0.2013,37.7511,-0.6043,-0.7763,0.2766,0
988,1139875200,358,9030000.0,1472,UMIHOSUIDOKOJI,0,0,8680000,1.0093023255813953,13,post-amendment,0.0845,0.3086,0.2013,37.7511,-0.6043,-0.7763,0.2766,0
988,1139875200,358,9030000.0,375,HACHIWATAKENSETSU,0,0,9003000,1.0468604651162792,13,post-amendment,0.0845,0.3086,0.2013,37.7511,-0.6043,-0.7763,0.2766,0
990,1145318400,273,11424000.0,1099,OMATSUSANGYO,1,0,8490000,0.7803308823529411,13,post-amendment,0.092,0.2721,0.0271,535.8712,-1.6966,-0.3835,0.2571,0
