Tender,Bid,Competitors,Bid_value,Difference Bid/PTE,Date,Site,Brazilian State,Collusive_competitor,Pre-Tender Estimate (PTE),Number_bids,Winner,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST,Collusive_competitor_original
1,1,216,107807690.49,0.06878733584587193,1274918400,7,1,0,100869169.08,11,1.0,0.2363,1.2746,0.0817,0.2978,0.7286,0.4923,0.2805,0
1,2,210,116619983.74,0.15615093098970534,1274918400,7,1,0,100869169.08,11,0.0,0.2363,1.2746,0.0817,0.2978,0.7286,0.4923,0.2805,0
1,3,76,129950000.0,0.2883024732456734,1274918400,7,1,0,100869169.08,11,0.0,0.2363,1.2746,0.0817,0.2978,0.7286,0.4923,0.2805,0
1,4,72,150358226.95,0.49062620740684304,1274918400,7,1,0,100869169.08,11,0.0,0.2363,1.2746,0.0817,0.2978,0.7286,0.4923,0.2805,0
1,5,53,157831420.93,0.5647141973066405,1274918400,7,1,0,100869169.08,11,0.0,0.2363,1.2746,0.0817,0.2978,0.7286,0.4923,0.2805,0
1,6,230,167597129.07,0.661529787531784,1274918400,7,1,0,100869169.08,11,0.0,0.2363,1.2746,0.0817,0.2978,0.7286,0.4923,0.2805,0
1,7,50,174390179.87,0.7288749521837541,1274918400,7,1,0,100869169.08,11,0.0,0.2363,1.2746,0.0817,0.2978,0.7286,0.4923,0.2805,0
1,8,75,181365000.0,0.7980221474428746,1274918400,7,1,0,100869169.08,11,0.0,0.2363,1.2746,0.0817,0.2978,0.7286,0.4923,0.2805,0
1,9,78,181700527.75,0.801348513200224,1274918400,7,1,0,100869169.08,11,0.0,0.2363,1.2746,0.0817,0.2978,0.7286,0.4923,0.2805,0
1,10,80,194974613.79,0.9329455726493032,1274918400,7,1,0,100869169.08,11,0.0,0.2363,1.2746,0.0817,0.2978,0.7286,0.4923,0.2805,0
1,11,52,245224367.72,1.4311131930264138,1274918400,7,1,0,100869169.08,11,0.0,0.2363,1.2746,0.0817,0.2978,0.7286,0.4923,0.2805,0
2,12,1,93354790.62,-0.10840460229096804,1232409600,11,8,0,104705330.31,4,1.0,0.0932,0.2373,0.1165,1.1331,-0.6638,-0.8518,0.3639,0
2,13,12,104231102.75,-0.004529163497177913,1232409600,11,8,0,104705330.31,4,0.0,0.0932,0.2373,0.1165,1.1331,-0.6638,-0.8518,0.3639,0
2,14,7,112493190.56,0.07437883273891188,1232409600,11,8,0,104705330.31,4,0.0,0.0932,0.2373,0.1165,1.1331,-0.6638,-0.8518,0.3639,0
2,15,8,115507668.06,0.10316893818125239,1232409600,11,8,0,104705330.31,4,0.0,0.0932,0.2373,0.1165,1.1331,-0.6638,-0.8518,0.3639,0
3,16,79,117491879.01,0.055285755820371874,1241654400,0,8,0,111336553.5,6,1.0,0.1795,0.5257,0.0769,0.3903,-2.2615,0.3137,0.3342,0
3,17,17,126530000.0,0.13646413530067902,1241654400,0,8,0,111336553.5,6,0.0,0.1795,0.5257,0.0769,0.3903,-2.2615,0.3137,0.3342,0
3,18,27,127730159.48,0.14724369908524482,1241654400,0,8,0,111336553.5,6,0.0,0.1795,0.5257,0.0769,0.3903,-2.2615,0.3137,0.3342,0
3,19,22,152915561.29,0.3734533401996192,1241654400,0,8,0,111336553.5,6,0.0,0.1795,0.5257,0.0769,0.3903,-2.2615,0.3137,0.3342,0
3,20,1,173756939.95,0.560645937823194,1241654400,0,8,0,111336553.5,6,0.0,0.1795,0.5257,0.0769,0.3903,-2.2615,0.3137,0.3342,0
3,21,2,179252288.15,0.6100039251802569,1241654400,0,8,0,111336553.5,6,0.0,0.1795,0.5257,0.0769,0.3903,-2.2615,0.3137,0.3342,0
4,22,76,113899060.03,-0.08949166246782037,1146096000,10,9,0,125093923.18,3,1.0,0.0696,0.1442,0.0437,1.4142,0.0,1.076,0.3635,0
4,23,71,118878232.17,-0.049688193095168476,1146096000,10,9,0,125093923.18,3,0.0,0.0696,0.1442,0.0437,1.4142,0.0,1.076,0.3635,0
4,24,12,130320585.42,0.041781903605975,1146096000,10,9,0,125093923.18,3,0.0,0.0696,0.1442,0.0437,1.4142,0.0,1.076,0.3635,0
5,25,75,122065699.04,-0.05825990341661458,1010620800,17,10,0,129617183.64,7,1.0,0.0485,0.1684,0.0579,1.438,0.8422,0.0853,0.2088,0
5,26,72,129130399.67,-0.0037555512033959904,1010620800,17,10,0,129617183.64,7,0.0,0.0485,0.1684,0.0579,1.438,0.8422,0.0853,0.2088,0
5,27,76,129992101.66,0.002892502440427158,1010620800,17,10,0,129617183.64,7,0.0,0.0485,0.1684,0.0579,1.438,0.8422,0.0853,0.2088,0
5,28,68,131030194.19,0.010901413765666224,1010620800,17,10,0,129617183.64,7,0.0,0.0485,0.1684,0.0579,1.438,0.8422,0.0853,0.2088,0
5,29,69,135317265.54,0.0439762826187573,1010620800,17,10,0,129617183.64,7,0.0,0.0485,0.1684,0.0579,1.438,0.8422,0.0853,0.2088,0
5,30,70,135391893.34,0.044552038069572086,1010620800,17,10,0,129617183.64,7,0.0,0.0485,0.1684,0.0579,1.438,0.8422,0.0853,0.2088,0
5,31,59,142619975.54,0.10031688341658507,1010620800,17,10,0,129617183.64,7,0.0,0.0485,0.1684,0.0579,1.438,0.8422,0.0853,0.2088,0
6,32,76,115920000.0,-0.16756990735476826,1213228800,12,10,0,139254936.87,7,1.0,0.2263,1.0248,0.3442,1.0523,-0.6139,-0.4164,0.2505,0
6,33,132,155820265.46,0.1189568496624604,1213228800,12,10,0,139254936.87,7,0.0,0.2263,1.0248,0.3442,1.0523,-0.6139,-0.4164,0.2505,0
6,34,116,164756860.21,0.1831311974512405,1213228800,12,10,0,139254936.87,7,0.0,0.2263,1.0248,0.3442,1.0523,-0.6139,-0.4164,0.2505,0
6,35,37,180513402.02,0.2962800894342182,1213228800,12,10,0,139254936.87,7,0.0,0.2263,1.0248,0.3442,1.0523,-0.6139,-0.4164,0.2505,0
6,36,40,213553286.17,0.5335419409177603,1213228800,12,10,0,139254936.87,7,0.0,0.2263,1.0248,0.3442,1.0523,-0.6139,-0.4164,0.2505,0
6,37,142,216353249.05,0.5536486814250208,1213228800,12,10,0,139254936.87,7,0.0,0.2263,1.0248,0.3442,1.0523,-0.6139,-0.4164,0.2505,0
6,38,72,234711776.0,0.6854826211232478,1213228800,12,10,0,139254936.87,7,0.0,0.2263,1.0248,0.3442,1.0523,-0.6139,-0.4164,0.2505,0
7,39,18,100930000.0,-0.3010962853541782,1274659200,4,8,0,144411880.9,6,1.0,0.1838,0.5547,0.0403,0.227,-1.5769,0.5585,0.3489,0
7,40,64,104998164.07,-0.2729257217921882,1274659200,4,8,0,144411880.9,6,0.0,0.1838,0.5547,0.0403,0.227,-1.5769,0.5585,0.3489,0
7,41,49,109386490.0,-0.24253815324414907,1274659200,4,8,0,144411880.9,6,0.0,0.1838,0.5547,0.0403,0.227,-1.5769,0.5585,0.3489,0
7,42,51,127368421.05,-0.11801978994929085,1274659200,4,8,0,144411880.9,6,0.0,0.1838,0.5547,0.0403,0.227,-1.5769,0.5585,0.3489,0
7,43,37,143779240.93,-0.004380802784765936,1274659200,4,8,0,144411880.9,6,0.0,0.1838,0.5547,0.0403,0.227,-1.5769,0.5585,0.3489,0
7,44,81,156914266.0,0.08657449111584836,1274659200,4,8,0,144411880.9,6,0.0,0.1838,0.5547,0.0403,0.227,-1.5769,0.5585,0.3489,0
8,45,51,123570859.77,-0.18814397524232496,1245283200,4,8,0,152207849.67,8,1.0,0.2374,1.0052,0.149,0.4656,-1.2403,-0.0656,0.2009,0
8,46,63,141984486.01,-0.06716712496868693,1245283200,4,8,0,152207849.67,8,0.0,0.2374,1.0052,0.149,0.4656,-1.2403,-0.0656,0.2009,0
8,47,47,150577316.66,-0.010712542181859463,1245283200,4,8,0,152207849.67,8,0.0,0.2374,1.0052,0.149,0.4656,-1.2403,-0.0656,0.2009,0
8,48,64,195104399.77,0.2818287637135899,1245283200,4,8,0,152207849.67,8,0.0,0.2374,1.0052,0.149,0.4656,-1.2403,-0.0656,0.2009,0
8,49,65,195747302.27,0.2860526096019187,1245283200,4,8,0,152207849.67,8,0.0,0.2374,1.0052,0.149,0.4656,-1.2403,-0.0656,0.2009,0
