Bid_value,Collusive_competitor,Contract_type,Tender,Date,Number_bids,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST,Collusive_competitor_original,Winner
176067.45,0,3.0,1357,3294,5,0.0792,0.2108,0.0233,32.2641,0.9254,1.2562,0.4184,0.0,0.0
178637.85,0,3.0,1357,3294,5,0.0792,0.2108,0.0233,32.2641,0.9254,1.2562,0.4184,0.0,0.0
190288.65,0,3.0,1357,3294,5,0.0792,0.2108,0.0233,32.2641,0.9254,1.2562,0.4184,0.0,0.0
476837.8,1,1.0,1361,3294,4,0.0763,0.1895,0.062,-1019.0221,-2.1911,-0.161,0.25,1.0,1.0
506390.9,1,1.0,1361,3294,4,0.0763,0.1895,0.062,-1019.0221,-2.1911,-0.161,0.25,1.0,0.0
567199.25,1,1.0,1361,3294,4,0.0763,0.1895,0.062,-1019.0221,-2.1911,-0.161,0.25,1.0,0.0
543707.65,1,1.0,1361,3294,4,0.0763,0.1895,0.062,-1019.0221,-2.1911,-0.161,0.25,1.0,0.0
23241.45,1,1.0,1368,3294,4,0.1417,0.336,0.0594,94.1075,-4.9816,-0.0386,0.3578,1.0,1.0
29939.5,1,1.0,1368,3294,4,0.1417,0.336,0.0594,94.1075,-4.9816,-0.0386,0.3578,1.0,0.0
24622.55,1,1.0,1368,3294,4,0.1417,0.336,0.0594,94.1075,-4.9816,-0.0386,0.3578,1.0,0.0
31049.55,1,1.0,1368,3294,4,0.1417,0.336,0.0594,94.1075,-4.9816,-0.0386,0.3578,1.0,0.0
50735.7,1,1.0,1369,3294,4,0.0717,0.1827,0.0492,-6.6076,0.5938,0.7433,0.2576,1.0,1.0
60007.55,1,1.0,1369,3294,4,0.0717,0.1827,0.0492,-6.6076,0.5938,0.7433,0.2576,1.0,0.0
53231.7,1,1.0,1369,3294,4,0.0717,0.1827,0.0492,-6.6076,0.5938,0.7433,0.2576,1.0,0.0
55301.4,1,1.0,1369,3294,4,0.0717,0.1827,0.0492,-6.6076,0.5938,0.7433,0.2576,1.0,0.0
12671.1,1,1.0,1374,3294,4,0.0946,0.2389,0.065,30.8562,-2.254,0.0959,0.25,1.0,1.0
14752.9,1,1.0,1374,3294,4,0.0946,0.2389,0.065,30.8562,-2.254,0.0959,0.25,1.0,0.0
15697.8,1,1.0,1374,3294,4,0.0946,0.2389,0.065,30.8562,-2.254,0.0959,0.25,1.0,0.0
13494.6,1,1.0,1374,3294,4,0.0946,0.2389,0.065,30.8562,-2.254,0.0959,0.25,1.0,0.0
38174.85,1,1.0,1376,3294,4,0.0945,0.2239,0.0195,987.0737,-1.4703,0.7695,0.413,1.0,1.0
46720.3,1,1.0,1376,3294,4,0.0945,0.2239,0.0195,987.0737,-1.4703,0.7695,0.413,1.0,0.0
42757.1,1,1.0,1376,3294,4,0.0945,0.2239,0.0195,987.0737,-1.4703,0.7695,0.413,1.0,0.0
38918.7,1,1.0,1376,3294,4,0.0945,0.2239,0.0195,987.0737,-1.4703,0.7695,0.413,1.0,0.0
41604.3,1,1.0,1378,3294,4,0.0812,0.2084,0.1448,149.3489,2.5277,-1.5344,0.4448,1.0,1.0
48919.8,1,1.0,1378,3294,4,0.0812,0.2084,0.1448,149.3489,2.5277,-1.5344,0.4448,1.0,0.0
50274.0,1,1.0,1378,3294,4,0.0812,0.2084,0.1448,149.3489,2.5277,-1.5344,0.4448,1.0,0.0
47628.0,1,1.0,1378,3294,4,0.0812,0.2084,0.1448,149.3489,2.5277,-1.5344,0.4448,1.0,0.0
254339.9,1,1.0,1380,2928,4,0.0869,0.2329,0.0951,-229.8401,0.3364,-0.0728,0.25,1.0,1.0
290707.8,1,1.0,1380,2928,4,0.0869,0.2329,0.0951,-229.8401,0.3364,-0.0728,0.25,1.0,0.0
313587.2,1,1.0,1380,2928,4,0.0869,0.2329,0.0951,-229.8401,0.3364,-0.0728,0.25,1.0,0.0
278524.8,1,1.0,1380,2928,4,0.0869,0.2329,0.0951,-229.8401,0.3364,-0.0728,0.25,1.0,0.0
53184.6,1,1.0,1383,2928,4,0.0679,0.1448,0.0299,-40.6227,-5.0889,-0.1247,0.4278,1.0,1.0
60884.45,1,1.0,1383,2928,4,0.0679,0.1448,0.0299,-40.6227,-5.0889,-0.1247,0.4278,1.0,0.0
60328.8,1,1.0,1383,2928,4,0.0679,0.1448,0.0299,-40.6227,-5.0889,-0.1247,0.4278,1.0,1.0
54772.2,1,1.0,1383,2928,4,0.0679,0.1448,0.0299,-40.6227,-5.0889,-0.1247,0.4278,1.0,0.0
45576.0,1,1.0,1385,2928,4,0.0495,0.1082,0.1082,52.5312,-3.1864,0.4757,0.4402,1.0,1.0
50506.85,1,1.0,1385,2928,4,0.0495,0.1082,0.1082,52.5312,-3.1864,0.4757,0.4402,1.0,0.0
48686.4,1,1.0,1385,2928,4,0.0495,0.1082,0.1082,52.5312,-3.1864,0.4757,0.4402,1.0,1.0
45871.05,1,1.0,1385,2928,4,0.0495,0.1082,0.1082,52.5312,-3.1864,0.4757,0.4402,1.0,0.0
45900.0,1,1.0,1396,2928,4,0.0456,0.0997,0.0988,183.4317,3.9697,-1.9912,0.706,1.0,1.0
50432.75,1,1.0,1396,2928,4,0.0456,0.0997,0.0988,183.4317,3.9697,-1.9912,0.706,1.0,0.0
50274.0,1,1.0,1396,2928,4,0.0456,0.0997,0.0988,183.4317,3.9697,-1.9912,0.706,1.0,0.0
50475.1,1,1.0,1396,2928,4,0.0456,0.0997,0.0988,183.4317,3.9697,-1.9912,0.706,1.0,0.0
30164.4,0,3.0,1406,2928,5,0.0118,0.0316,0.0,19.7157,-0.1779,-0.4048,0.2667,0.0,1.0
30481.9,0,3.0,1406,2928,5,0.0118,0.0316,0.0,19.7157,-0.1779,-0.4048,0.2667,0.0,0.0
30799.45,0,3.0,1406,2928,5,0.0118,0.0316,0.0,19.7157,-0.1779,-0.4048,0.2667,0.0,0.0
31116.95,0,3.0,1406,2928,5,0.0118,0.0316,0.0,19.7157,-0.1779,-0.4048,0.2667,0.0,0.0
30799.45,0,3.0,1406,2928,5,0.0118,0.0316,0.0,19.7157,-0.1779,-0.4048,0.2667,0.0,0.0
50035.1,1,1.0,1472,2562,4,0.0051,0.0106,0.0096,373.3665,3.8004,-1.945,0.65,1.0,0.0
49560.55,1,1.0,1472,2562,4,0.0051,0.0106,0.0096,373.3665,3.8004,-1.945,0.65,1.0,1.0
50087.8,1,1.0,1472,2562,4,0.0051,0.0106,0.0096,373.3665,3.8004,-1.945,0.65,1.0,1.0
50087.8,1,1.0,1472,2562,4,0.0051,0.0106,0.0096,373.3665,3.8004,-1.945,0.65,1.0,1.0
30105.4,1,1.0,1479,2562,4,0.005,0.0106,0.0089,14.7221,3.4129,-1.8464,0.5834,1.0,0.0
29789.05,1,1.0,1479,2562,4,0.005,0.0106,0.0089,14.7221,3.4129,-1.8464,0.5834,1.0,1.0
30105.4,1,1.0,1479,2562,4,0.005,0.0106,0.0089,14.7221,3.4129,-1.8464,0.5834,1.0,0.0
30052.7,1,1.0,1479,2562,4,0.005,0.0106,0.0089,14.7221,3.4129,-1.8464,0.5834,1.0,1.0
85042.55,0,3.0,1486,2562,5,0.0419,0.118,0.0315,-3.9429,2.0214,1.1477,0.3384,0.0,1.0
87983.1,0,3.0,1486,2562,5,0.0419,0.118,0.0315,-3.9429,2.0214,1.1477,0.3384,0.0,0.0
89676.15,0,3.0,1486,2562,5,0.0419,0.118,0.0315,-3.9429,2.0214,1.1477,0.3384,0.0,0.0
87720.65,0,3.0,1486,2562,5,0.0419,0.118,0.0315,-3.9429,2.0214,1.1477,0.3384,0.0,0.0
95080.35,0,3.0,1486,2562,5,0.0419,0.118,0.0315,-3.9429,2.0214,1.1477,0.3384,0.0,0.0
38277.25,0,3.0,1487,2562,5,0.0289,0.0819,0.0395,45.3598,1.4477,-0.8706,0.2824,0.0,1.0
41412.55,0,3.0,1487,2562,5,0.0289,0.0819,0.0395,45.3598,1.4477,-0.8706,0.2824,0.0,0.0
40364.35,0,3.0,1487,2562,5,0.0289,0.0819,0.0395,45.3598,1.4477,-0.8706,0.2824,0.0,0.0
40504.15,0,3.0,1487,2562,5,0.0289,0.0819,0.0395,45.3598,1.4477,-0.8706,0.2824,0.0,0.0
39789.75,0,3.0,1487,2562,5,0.0289,0.0819,0.0395,45.3598,1.4477,-0.8706,0.2824,0.0,0.0
354232.05,0,3.0,1489,2562,5,0.0418,0.1088,0.0383,-431.5808,-0.9209,-0.7319,0.3104,0.0,0.0
348416.4,0,3.0,1489,2562,5,0.0418,0.1088,0.0383,-431.5808,-0.9209,-0.7319,0.3104,0.0,0.0
335812.25,0,3.0,1489,2562,5,0.0418,0.1088,0.0383,-431.5808,-0.9209,-0.7319,0.3104,0.0,0.0
323422.75,0,3.0,1489,2562,5,0.0418,0.1088,0.0383,-431.5808,-0.9209,-0.7319,0.3104,0.0,1.0
358607.55,0,3.0,1489,2562,5,0.0418,0.1088,0.0383,-431.5808,-0.9209,-0.7319,0.3104,0.0,0.0
61555.9,1,1.0,1660,2562,1,0.0,0.0,0.0,40.6902,0.0,0.0,0.0,1.0,1.0
78820.4,1,3.0,1671,2928,5,0.0831,0.2323,0.0945,7.6873,-0.6371,-0.5852,0.3225,1.0,1.0
86271.65,1,3.0,1671,2928,5,0.0831,0.2323,0.0945,7.6873,-0.6371,-0.5852,0.3225,1.0,0.0
97133.55,1,3.0,1671,2928,5,0.0831,0.2323,0.0945,7.6873,-0.6371,-0.5852,0.3225,1.0,0.0
95713.7,1,3.0,1671,2928,5,0.0831,0.2323,0.0945,7.6873,-0.6371,-0.5852,0.3225,0.0,0.0
89645.45,1,3.0,1671,2928,5,0.0831,0.2323,0.0945,7.6873,-0.6371,-0.5852,0.3225,0.0,0.0
320190.87,1,3.0,1726,2562,9,0.026,0.0759,0.0111,4.5782,-1.4453,-0.1842,0.1754,1.0,0.0
330839.01,1,3.0,1726,2562,9,0.026,0.0759,0.0111,4.5782,-1.4453,-0.1842,0.1754,1.0,0.0
326669.23,1,3.0,1726,2562,9,0.026,0.0759,0.0111,4.5782,-1.4453,-0.1842,0.1754,1.0,0.0
315455.07,1,3.0,1726,2562,9,0.026,0.0759,0.0111,4.5782,-1.4453,-0.1842,0.1754,1.0,0.0
334277.54,1,3.0,1726,2562,9,0.026,0.0759,0.0111,4.5782,-1.4453,-0.1842,0.1754,1.0,0.0
335668.04,1,3.0,1726,2562,9,0.026,0.0759,0.0111,4.5782,-1.4453,-0.1842,0.1754,1.0,0.0
318773.52,1,3.0,1726,2562,9,0.026,0.0759,0.0111,4.5782,-1.4453,-0.1842,0.1754,1.0,0.0
311995.01,1,3.0,1726,2562,9,0.026,0.0759,0.0111,4.5782,-1.4453,-0.1842,0.1754,1.0,1.0
328714.37,1,3.0,1726,2562,9,0.026,0.0759,0.0111,4.5782,-1.4453,-0.1842,0.1754,1.0,0.0
678474.62,1,3.0,1730,2928,5,0.109,0.2716,0.0058,-280.5054,-1.935,0.6502,0.3786,1.0,0.0
641066.63,1,3.0,1730,2928,5,0.109,0.2716,0.0058,-280.5054,-1.935,0.6502,0.3786,1.0,0.0
810433.97,1,3.0,1730,2928,5,0.109,0.2716,0.0058,-280.5054,-1.935,0.6502,0.3786,1.0,0.0
637356.71,1,3.0,1730,2928,5,0.109,0.2716,0.0058,-280.5054,-1.935,0.6502,0.3786,1.0,1.0
761304.42,1,3.0,1730,2928,5,0.109,0.2716,0.0058,-280.5054,-1.935,0.6502,0.3786,1.0,0.0
73000.0,0,3.0,1735,3294,1,0.0,0.0,0.0,21.8893,0.0,0.0,0.0,0.0,1.0
374628.95,1,3.0,1748,3660,5,0.0761,0.2215,0.0585,-3.5902,1.8532,1.149,0.3288,1.0,0.0
374077.15,1,3.0,1748,3660,5,0.0761,0.2215,0.0585,-3.5902,1.8532,1.149,0.3288,0.0,0.0
353393.3,1,3.0,1748,3660,5,0.0761,0.2215,0.0585,-3.5902,1.8532,1.149,0.3288,0.0,1.0
431683.65,1,3.0,1748,3660,5,0.0761,0.2215,0.0585,-3.5902,1.8532,1.149,0.3288,0.0,0.0
390494.2,1,3.0,1748,3660,5,0.0761,0.2215,0.0585,-3.5902,1.8532,1.149,0.3288,0.0,0.0
469506.55,1,3.0,1759,3660,2,0.1232,0.1908,0.1908,393.4459,0.0,0.0,0.5,1.0,1.0
559110.44,1,3.0,1759,3660,2,0.1232,0.1908,0.1908,393.4459,0.0,0.0,0.5,1.0,0.0
374935.04,1,3.0,1761,3660,6,0.0602,0.17,0.0299,-14.0875,-1.5192,-0.3398,0.267,1.0,1.0
423828.04,1,3.0,1761,3660,6,0.0602,0.17,0.0299,-14.0875,-1.5192,-0.3398,0.267,1.0,0.0
386163.35,1,3.0,1761,3660,6,0.0602,0.17,0.0299,-14.0875,-1.5192,-0.3398,0.267,1.0,0.0
438679.28,1,3.0,1761,3660,6,0.0602,0.17,0.0299,-14.0875,-1.5192,-0.3398,0.267,1.0,0.0
424293.77,1,3.0,1761,3660,6,0.0602,0.17,0.0299,-14.0875,-1.5192,-0.3398,0.267,1.0,0.0
405040.15,1,3.0,1761,3660,6,0.0602,0.17,0.0299,-14.0875,-1.5192,-0.3398,0.267,1.0,0.0
556207.65,1,2.0,1812,3294,5,0.0969,0.2365,0.0239,-8.5173,-2.564,0.6118,0.4053,1.0,0.0
657456.8,1,2.0,1812,3294,5,0.0969,0.2365,0.0239,-8.5173,-2.564,0.6118,0.4053,1.0,0.0
632493.9,1,2.0,1812,3294,5,0.0969,0.2365,0.0239,-8.5173,-2.564,0.6118,0.4053,1.0,0.0
531723.7,1,2.0,1812,3294,5,0.0969,0.2365,0.0239,-8.5173,-2.564,0.6118,0.4053,1.0,1.0
544432.55,1,2.0,1812,3294,5,0.0969,0.2365,0.0239,-8.5173,-2.564,0.6118,0.4053,0.0,0.0
477505.85,1,2.0,1823,3660,4,0.0076,0.0186,0.0077,-180.1536,1.4551,0.3834,0.2702,1.0,0.0
476923.0,1,2.0,1823,3660,4,0.0076,0.0186,0.0077,-180.1536,1.4551,0.3834,0.2702,0.0,0.0
473270.85,1,2.0,1823,3660,4,0.0076,0.0186,0.0077,-180.1536,1.4551,0.3834,0.2702,0.0,1.0
482097.0,1,2.0,1823,3660,4,0.0076,0.0186,0.0077,-180.1536,1.4551,0.3834,0.2702,0.0,0.0
274465.35,0,3.0,1837,2928,3,0.079,0.1702,0.0724,-508.7766,0.0,0.4431,0.3333,0.0,1.0
294323.75,0,3.0,1837,2928,3,0.079,0.1702,0.0724,-508.7766,0.0,0.4431,0.3333,0.0,0.0
321175.4,0,3.0,1837,2928,3,0.079,0.1702,0.0724,-508.7766,0.0,0.4431,0.3333,0.0,0.0
110155.4,1,1.0,1841,2928,4,0.0861,0.1936,0.0049,37.5676,-2.3435,0.6514,0.4749,1.0,0.0
99236.05,1,1.0,1841,2928,4,0.0861,0.1936,0.0049,37.5676,-2.3435,0.6514,0.4749,1.0,1.0
99718.8,1,1.0,1841,2928,4,0.0861,0.1936,0.0049,37.5676,-2.3435,0.6514,0.4749,1.0,0.0
118452.0,1,1.0,1841,2928,4,0.0861,0.1936,0.0049,37.5676,-2.3435,0.6514,0.4749,1.0,0.0
258985.9,0,3.0,1843,2562,3,0.0192,0.0377,0.0286,0.2456,0.0,-1.3234,0.425,0.0,0.0
256713.15,0,3.0,1843,2562,3,0.0192,0.0377,0.0286,0.2456,0.0,-1.3234,0.425,0.0,0.0
249582.55,0,3.0,1843,2562,3,0.0192,0.0377,0.0286,0.2456,0.0,-1.3234,0.425,0.0,1.0
285351.1,0,3.0,1853,2928,6,0.2081,0.8277,0.1674,29.977,-0.0566,0.153,0.1734,0.0,0.0
336632.6,0,3.0,1853,2928,6,0.2081,0.8277,0.1674,29.977,-0.0566,0.153,0.1734,0.0,0.0
244431.0,0,3.0,1853,2928,6,0.2081,0.8277,0.1674,29.977,-0.0566,0.153,0.1734,0.0,1.0
353304.55,0,3.0,1853,2928,6,0.2081,0.8277,0.1674,29.977,-0.0566,0.153,0.1734,0.0,0.0
446750.65,0,3.0,1853,2928,6,0.2081,0.8277,0.1674,29.977,-0.0566,0.153,0.1734,0.0,0.0
377946.0,0,3.0,1853,2928,6,0.2081,0.8277,0.1674,29.977,-0.0566,0.153,0.1734,0.0,0.0
106111.85,0,3.0,1855,2562,3,0.0151,0.0297,0.0219,30.4315,0.0,-1.2449,0.4039,0.0,0.0
105306.85,0,3.0,1855,2562,3,0.0151,0.0297,0.0219,30.4315,0.0,-1.2449,0.4039,0.0,0.0
103048.75,0,3.0,1855,2562,3,0.0151,0.0297,0.0219,30.4315,0.0,-1.2449,0.4039,0.0,1.0
419602.15,0,3.0,1859,3660,2,0.0405,0.059,0.059,224.3134,0.0,0.0,0.5,0.0,1.0
444353.6,0,3.0,1859,3660,2,0.0405,0.059,0.059,224.3134,0.0,0.0,0.5,0.0,0.0
18100.8,0,3.0,1862,2928,1,0.0,0.0,0.0,2.8269,0.0,0.0,0.0,0.0,1.0
72745.4,0,3.0,1874,3294,3,0.0415,0.0858,0.0549,236.6565,0.0,-0.7972,0.3333,0.0,1.0
76736.0,0,3.0,1874,3294,3,0.0415,0.0858,0.0549,236.6565,0.0,-0.7972,0.3333,0.0,0.0
78988.0,0,3.0,1874,3294,3,0.0415,0.0858,0.0549,236.6565,0.0,-0.7972,0.3333,0.0,0.0
29899.8,0,3.0,1875,2928,1,0.0,0.0,0.0,20.2248,0.0,0.0,0.0,0.0,1.0
22719.95,0,3.0,1886,2928,3,0.0202,0.0413,0.0193,115.9604,0.0,0.1921,0.3333,0.0,0.0
22240.8,0,3.0,1886,2928,3,0.0202,0.0413,0.0193,115.9604,0.0,0.1921,0.3333,0.0,0.0
21819.45,0,3.0,1886,2928,3,0.0202,0.0413,0.0193,115.9604,0.0,0.1921,0.3333,0.0,1.0
266641.75,1,2.0,1887,2562,2,0.1417,0.2227,0.2227,-101.4415,0.0,0.0,0.5,1.0,1.0
326025.85,1,2.0,1887,2562,2,0.1417,0.2227,0.2227,-101.4415,0.0,0.0,0.5,1.0,0.0
177402.95,0,3.0,1901,3660,2,0.0468,0.0685,0.0685,-3.1438,0.0,0.0,0.5,0.0,0.0
166034.4,0,3.0,1901,3660,2,0.0468,0.0685,0.0685,-3.1438,0.0,0.0,0.5,0.0,1.0
20424.95,1,1.0,1907,3294,3,0.0229,0.0469,0.0212,220.2211,0.0,0.2787,0.3333,1.0,0.0
20000.0,1,1.0,1907,3294,3,0.0229,0.0469,0.0212,220.2211,0.0,0.2787,0.3333,1.0,1.0
20937.45,1,1.0,1907,3294,3,0.0229,0.0469,0.0212,220.2211,0.0,0.2787,0.3333,0.0,0.0
93022.9,0,3.0,1912,2562,6,0.1798,0.5517,0.0839,9.5647,-2.4091,0.1057,0.3143,0.0,1.0
100826.2,0,3.0,1912,2562,6,0.1798,0.5517,0.0839,9.5647,-2.4091,0.1057,0.3143,0.0,0.0
131660.5,0,3.0,1912,2562,6,0.1798,0.5517,0.0839,9.5647,-2.4091,0.1057,0.3143,0.0,0.0
144344.35,0,3.0,1912,2562,6,0.1798,0.5517,0.0839,9.5647,-2.4091,0.1057,0.3143,0.0,0.0
102553.25,0,3.0,1912,2562,6,0.1798,0.5517,0.0839,9.5647,-2.4091,0.1057,0.3143,0.0,0.0
131876.25,0,3.0,1912,2562,6,0.1798,0.5517,0.0839,9.5647,-2.4091,0.1057,0.3143,0.0,0.0
52974.7,1,3.0,1918,2562,2,0.0236,0.034,0.034,10.9671,0.0,0.0,0.5,0.0,1.0
54774.15,1,3.0,1918,2562,2,0.0236,0.034,0.034,10.9671,0.0,0.0,0.5,1.0,0.0
595732.25,0,3.0,1921,2928,4,0.0253,0.0566,0.0484,-2.1562,3.6905,-1.9024,0.6059,0.0,1.0
626528.25,0,3.0,1921,2928,4,0.0253,0.0566,0.0484,-2.1562,3.6905,-1.9024,0.6059,0.0,0.0
624591.1,0,3.0,1921,2928,4,0.0253,0.0566,0.0484,-2.1562,3.6905,-1.9024,0.6059,0.0,0.0
629449.35,0,3.0,1921,2928,4,0.0253,0.0566,0.0484,-2.1562,3.6905,-1.9024,0.6059,0.0,0.0
86153.75,0,3.0,1927,3294,3,0.0106,0.021,0.0074,3.0338,0.0,0.8374,0.3333,0.0,0.0
85518.7,0,3.0,1927,3294,3,0.0106,0.021,0.0074,3.0338,0.0,0.8374,0.3333,0.0,1.0
87318.0,0,3.0,1927,3294,3,0.0106,0.021,0.0074,3.0338,0.0,0.8374,0.3333,0.0,0.0
38896.2,0,3.0,1928,3294,3,0.0555,0.1168,0.073,17.072,0.0,-0.7221,0.3333,0.0,0.0
40483.8,0,3.0,1928,3294,3,0.0555,0.1168,0.073,17.072,0.0,-0.7221,0.3333,0.0,0.0
36250.2,0,3.0,1928,3294,3,0.0555,0.1168,0.073,17.072,0.0,-0.7221,0.3333,0.0,1.0
163036.05,1,1.0,1929,2562,3,0.107,0.2178,0.2045,0.4892,0.0,-1.7091,0.6058,1.0,0.0
133879.15,1,1.0,1929,2562,3,0.107,0.2178,0.2045,0.4892,0.0,-1.7091,0.6058,1.0,1.0
161261.35,1,1.0,1929,2562,3,0.107,0.2178,0.2045,0.4892,0.0,-1.7091,0.6058,1.0,0.0
130313.2,0,3.0,1931,3294,3,0.0392,0.0807,0.0528,1.9099,0.0,-0.8759,0.3333,0.0,0.0
133760.8,0,3.0,1931,3294,3,0.0392,0.0807,0.0528,1.9099,0.0,-0.8759,0.3333,0.0,0.0
123777.25,0,3.0,1931,3294,3,0.0392,0.0807,0.0528,1.9099,0.0,-0.8759,0.3333,0.0,1.0
88643.15,0,3.0,1940,2562,4,0.1391,0.376,0.0982,0.958,2.3526,1.2991,0.4141,0.0,1.0
97351.15,0,3.0,1940,2562,4,0.1391,0.376,0.0982,0.958,2.3526,1.2991,0.4141,0.0,0.0
99839.65,0,3.0,1940,2562,4,0.1391,0.376,0.0982,0.958,2.3526,1.2991,0.4141,0.0,0.0
121971.05,0,3.0,1940,2562,4,0.1391,0.376,0.0982,0.958,2.3526,1.2991,0.4141,0.0,0.0
106720.6,0,3.0,1943,3660,3,0.0198,0.0404,0.0197,-26.6172,0.0,0.0723,0.3333,0.0,0.0
104659.0,0,3.0,1943,3660,3,0.0198,0.0404,0.0197,-26.6172,0.0,0.0723,0.3333,0.0,1.0
108884.0,0,3.0,1943,3660,3,0.0198,0.0404,0.0197,-26.6172,0.0,0.0723,0.3333,0.0,0.0
45588.61,0,3.0,1952,2562,3,0.0245,0.0501,0.0293,-11.9339,0.0,-0.5059,0.3333,0.0,0.0
46507.2,0,3.0,1952,2562,3,0.0245,0.0501,0.0293,-11.9339,0.0,-0.5059,0.3333,0.0,0.0
44289.22,0,3.0,1952,2562,3,0.0245,0.0501,0.0293,-11.9339,0.0,-0.5059,0.3333,0.0,1.0
71579.8,1,1.0,1959,2928,3,0.0125,0.0251,0.01,21.0118,0.0,0.6074,0.3333,1.0,1.0
72292.4,1,1.0,1959,2928,3,0.0125,0.0251,0.01,21.0118,0.0,0.6074,0.3333,1.0,0.0
73379.0,1,1.0,1959,2928,3,0.0125,0.0251,0.01,21.0118,0.0,0.6074,0.3333,1.0,0.0
84979.25,1,1.0,1960,2928,3,0.0642,0.1267,0.1122,6.6042,0.0,-1.6478,0.5526,1.0,1.0
94515.1,1,1.0,1960,2928,3,0.0642,0.1267,0.1122,6.6042,0.0,-1.6478,0.5526,1.0,0.0
95743.35,1,1.0,1960,2928,3,0.0642,0.1267,0.1122,6.6042,0.0,-1.6478,0.5526,1.0,0.0
95910.7,1,3.0,1963,2562,3,0.1606,0.3425,0.3406,56.9858,0.0,-1.7319,0.6612,1.0,1.0
128758.05,1,3.0,1963,2562,3,0.1606,0.3425,0.3406,56.9858,0.0,-1.7319,0.6612,1.0,0.0
128578.4,1,3.0,1963,2562,3,0.1606,0.3425,0.3406,56.9858,0.0,-1.7319,0.6612,1.0,0.0
151995.75,1,1.0,1964,3294,4,0.1049,0.2626,0.0587,-1.753,-2.6535,0.2176,0.2766,1.0,0.0
181277.25,1,1.0,1964,3294,4,0.1049,0.2626,0.0587,-1.753,-2.6535,0.2176,0.2766,1.0,0.0
143573.55,1,1.0,1964,3294,4,0.1049,0.2626,0.0587,-1.753,-2.6535,0.2176,0.2766,1.0,1.0
169107.75,1,1.0,1964,3294,4,0.1049,0.2626,0.0587,-1.753,-2.6535,0.2176,0.2766,1.0,0.0
191971.4,1,1.0,1973,3294,3,0.0399,0.0811,0.0262,24.8827,0.0,0.9828,0.3432,1.0,0.0
182230.0,1,1.0,1973,3294,3,0.0399,0.0811,0.0262,24.8827,0.0,0.9828,0.3432,1.0,0.0
177573.05,1,1.0,1973,3294,3,0.0399,0.0811,0.0262,24.8827,0.0,0.9828,0.3432,1.0,1.0
98439.2,1,1.0,1994,2562,3,0.2509,0.6302,0.2084,-0.6741,0.0,0.9484,0.336,1.0,1.0
118951.15,1,1.0,1994,2562,3,0.2509,0.6302,0.2084,-0.6741,0.0,0.9484,0.336,1.0,0.0
160479.9,1,1.0,1994,2562,3,0.2509,0.6302,0.2084,-0.6741,0.0,0.9484,0.336,1.0,0.0
103054.3,1,3.0,1997,2928,3,0.0941,0.2075,0.1001,-8.6626,0.0,0.1058,0.3333,1.0,1.0
124437.5,1,3.0,1997,2928,3,0.0941,0.2075,0.1001,-8.6626,0.0,0.1058,0.3333,0.0,0.0
113368.4,1,3.0,1997,2928,3,0.0941,0.2075,0.1001,-8.6626,0.0,0.1058,0.3333,1.0,0.0
117892.05,1,1.0,2000,3294,3,0.0461,0.0967,0.0524,31.3944,0.0,-0.2493,0.3333,1.0,1.0
129295.0,1,1.0,2000,3294,3,0.0461,0.0967,0.0524,31.3944,0.0,-0.2493,0.3333,1.0,0.0
124069.4,1,1.0,2000,3294,3,0.0461,0.0967,0.0524,31.3944,0.0,-0.2493,0.3333,1.0,0.0
185211.1,0,3.0,2003,3660,3,0.0366,0.0739,0.0536,8.6717,0.0,-1.198,0.392,0.0,1.0
195133.5,0,3.0,2003,3660,3,0.0366,0.0739,0.0536,8.6717,0.0,-1.198,0.392,0.0,0.0
198890.2,0,3.0,2003,3660,3,0.0366,0.0739,0.0536,8.6717,0.0,-1.198,0.392,0.0,0.0
277186.85,1,1.0,2036,2928,4,0.1642,0.4137,0.0368,30.3845,2.528,1.6058,0.4625,1.0,1.0
310153.85,1,1.0,2036,2928,4,0.1642,0.4137,0.0368,30.3845,2.528,1.6058,0.4625,1.0,0.0
391856.25,1,1.0,2036,2928,4,0.1642,0.4137,0.0368,30.3845,2.528,1.6058,0.4625,1.0,0.0
287384.15,1,1.0,2036,2928,4,0.1642,0.4137,0.0368,30.3845,2.528,1.6058,0.4625,1.0,0.0
655249.95,0,3.0,2037,2928,2,0.294,0.5248,0.5248,20.1351,0.0,0.0,0.5,0.0,1.0
999120.2,0,3.0,2037,2928,2,0.294,0.5248,0.5248,20.1351,0.0,0.0,0.5,0.0,0.0
88334.3,1,3.0,2040,2928,3,0.2016,0.5024,0.3685,1.3475,0.0,-1.2305,0.4002,1.0,0.0
58794.3,1,3.0,2040,2928,3,0.2016,0.5024,0.3685,1.3475,0.0,-1.2305,0.4002,1.0,1.0
80461.85,1,3.0,2040,2928,3,0.2016,0.5024,0.3685,1.3475,0.0,-1.2305,0.4002,0.0,0.0
253475.9,1,3.0,2062,2928,3,0.1497,0.3245,0.0764,7.4497,0.0,1.3456,0.4313,1.0,0.0
235490.6,1,3.0,2062,2928,3,0.1497,0.3245,0.0764,7.4497,0.0,1.3456,0.4313,1.0,1.0
311905.3,1,3.0,2062,2928,3,0.1497,0.3245,0.0764,7.4497,0.0,1.3456,0.4313,1.0,0.0
